segment_id	segment_text	comment_text
dn4:10.1	But while sitting there, Soṇadaṇḍa continued to be plagued by many second thoughts. He thought,	NA
dn4:10.2	NA	NA
dn4:10.3	NA	NA
dn4:10.4	NA	NA
dn4:10.5	NA	NA
dn4:10.6	NA	NA
dn4:10.7	NA	NA
dn4:10.8	NA	NA
dn4:10.9	NA	NA
dn4:10.10	NA	NA
dn4:10.11	NA	NA
dn4:10.12	NA	NA
dn4:10.13	NA	NA
dn4:10.14	NA	NA
dn4:10.15	NA	NA
dn4:10.16	“If only the ascetic Gotama would ask me about my own tutor’s scriptural heritage of the three Vedas! Then I could definitely satisfy his mind with my answer.”	NA
dn4:11.0	5. What Makes a Brahmin	NA
dn4:11.1	Then the Buddha, knowing Soṇadaṇḍa’s train of thought, thought,	NA
dn4:11.2	“This brahmin Soṇadaṇḍa is troubled by his own thoughts.	NA
dn4:11.3	Why don’t I ask him about his own tutor’s scriptural heritage of the three Vedas?”	The Buddha goes out of his way to make him comfortable. Soṇadaṇḍa is nervous and overly eager to please, but he is not contemptuous and grinding a personal ax like Ambaṭṭha.
dn4:11.4	So he said to Soṇadaṇḍa,	NA
dn4:11.5	“Brahmin, how many factors must a brahmin possess for the brahmins to describe him as a brahmin;	NA
dn4:11.6	and so that when he says ‘I am a brahmin’ he speaks rightly, without falling into falsehood?”	NA
dn4:12.1	Then Soṇadaṇḍa thought,	NA
dn4:12.2	“The ascetic Gotama has asked me about exactly what I wanted, what I wished for, what I desired, what I yearned for; that is, my own scriptural heritage.	NA
dn4:12.3	NA	NA
dn4:12.4	I can definitely satisfy his mind with my answer.”	NA
dn4:13.1	Then Soṇadaṇḍa straightened his back, looked around the assembly, and said to the Buddha,	NA
dn4:13.2	“Worthy Gotama, a brahmin must possess five factors for the brahmins to describe him as a brahmin;	NA
dn4:13.3	and so that when he says ‘I am a brahmin’ he speaks rightly, without falling into falsehood.	NA
dn4:13.4	What five?	NA
dn4:13.5	It’s when a brahmin is well born on both his mother’s and father’s side, of pure descent, with irrefutable and impeccable genealogy back to the seventh paternal generation.	NA
dn4:13.6	He recites and remembers the hymns, and has mastered the three Vedas, together with their vocabularies and ritual performance, their phonology and word classification, and the testaments as fifth. He knows them word-by-word, and their grammar. He is well versed in cosmology and the marks of a great man.	NA
dn4:13.7	He is attractive, good-looking, lovely, of surpassing beauty. He is magnificent and splendid as the Divinity, remarkable to behold.	NA
dn4:13.8	He is ethical, mature in ethical conduct.	NA
dn4:13.9	He’s astute and clever, being the first or second to hold the sacrificial ladle.	_Suja_ (Sanskrit _sruc_) was a large wooden ladle for pouring ghee on to the sacred flame.
dn4:13.10	These are the five factors which a brahmin must possess for the brahmins to describe him as a brahmin;	NA
dn4:13.11	and so that when he says ‘I am a brahmin’ he speaks rightly, without falling into falsehood.”	NA
dn4:14.1	“But brahmin, is it possible to set aside one of these five factors and still rightly describe someone as a brahmin?”	The Buddha uses “Socratic method”. He has the other person articulate a view, then leads them to refine their view, leading to a clearer vision of the truth.
dn4:14.2	NA	NA
dn4:14.3	“It is possible, worthy Gotama.	NA
dn4:14.4	We could leave appearance out of the five factors.	NA
dn4:14.5	For what does appearance matter?	NA
dn4:14.6	NA	NA
dn4:14.7	NA	NA
dn4:14.8	NA	NA
dn4:14.9	NA	NA
dn4:14.10	A brahmin must possess the remaining four factors for the brahmins to rightly describe him as a brahmin.”	NA
dn4:14.11	NA	NA
dn4:15.1	“But brahmin, is it possible to set aside one of these four factors and still rightly describe someone as a brahmin?”	NA
dn4:15.2	NA	NA
dn4:15.3	“It is possible, worthy Gotama.	NA
dn4:15.4	We could leave the hymns out of the four factors.	NA
dn4:15.5	For what do the hymns matter?	NA
dn4:15.6	NA	NA
dn4:15.7	NA	NA
dn4:15.8	NA	NA
dn4:15.9	A brahmin must possess the remaining three factors for the brahmins to rightly describe him as a brahmin.”	NA
dn4:15.10	NA	NA
dn4:16.1	“But brahmin, is it possible to set aside one of these three factors and still rightly describe someone as a brahmin?”	NA
dn4:16.2	NA	NA
dn4:16.3	“It is possible, worthy Gotama.	NA
dn4:16.4	We could leave birth out of the three factors.	NA
dn4:16.5	For what does birth matter?	NA
dn4:16.6	It’s when a brahmin is ethical, mature in ethical conduct;	NA
dn4:16.7	and he’s astute and clever, being the first or second to hold the sacrificial ladle.	NA
dn4:16.8	A brahmin must possess these two factors for the brahmins to rightly describe him as a brahmin.”	NA
dn4:16.9	NA	NA
dn4:17.1	When he had spoken, those brahmins said to him,	NA
dn4:17.2	“Please don’t say that, worthy Soṇadaṇḍa, please don’t say that!	NA
dn4:17.3	You’re just condemning appearance, the hymns, and birth! You’re totally going over to the ascetic Gotama’s doctrine!”	NA
dn4:18.1	So the Buddha said to them,	NA
dn4:18.2	“Well, brahmins, if you think that	NA
dn4:18.3	Soṇadaṇḍa is unlearned, a poor speaker, witless, and not capable of debating with me about this, then leave him aside and you can debate with me.	NA
dn4:18.4	But if you think that	NA
dn4:18.5	he’s learned, a good speaker who enunciates well, astute, and capable of debating with me about this, then you should stand aside and let him debate with me.”	NA
dn4:19.1	When he said this, Soṇadaṇḍa said to the Buddha,	NA
dn4:19.2	“Let it be, worthy Gotama, be silent. I myself will respond to them in a legitimate manner.”	NA
dn4:19.3	Then he said to those brahmins,	NA
dn4:19.4	“Don’t say this, good fellows, don’t say this:	NA
dn4:19.5	‘You’re just condemning appearance, the hymns, and birth! You’re totally going over to the ascetic Gotama’s doctrine!’	NA
dn4:19.6	I’m not condemning appearance, hymns, or birth.”	NA
dn4:20.1	Now at that time Soṇadaṇḍa’s nephew, the young student Aṅgaka was sitting in that assembly.	NA
dn4:20.2	Then Soṇadaṇḍa said to those brahmins,	NA
dn4:20.3	“Gentlemen, do you see my nephew, the young student Aṅgaka?”	NA
dn4:20.4	“Yes, sir.”	NA
dn4:20.5	“Aṅgaka is attractive, good-looking, lovely, of surpassing beauty. He is magnificent and splendid as the Divinity, remarkable to behold. There’s no-one in this assembly so good-looking, apart from the ascetic Gotama.	NA
dn4:20.6	Aṅgaka recites and remembers the hymns, and has mastered the three Vedas, together with their vocabularies and ritual performance, their phonology and word classification, and the testaments as fifth. He knows them word-by-word, and their grammar. He is well versed in cosmology and the marks of a great man.	NA
dn4:20.7	And I am the one who teaches him the hymns.	NA
dn4:20.8	Aṅgaka is well born on both his mother’s and father’s side, of pure descent, with irrefutable and impeccable genealogy back to the seventh paternal generation.	NA
dn4:20.9	And I know his mother and father.	NA
dn4:20.10	But if Aṅgaka were to kill living creatures, steal, commit adultery, lie, and drink liquor, then what’s the use of his appearance, his hymns, or his birth?	NA
dn4:20.11	It’s when a brahmin is ethical, mature in ethical conduct;	NA
dn4:20.12	and he’s astute and clever, being the first or second to hold the sacrificial ladle.	NA
dn4:20.13	A brahmin must possess these two factors for the brahmins to rightly describe him as a brahmin.”	NA
dn4:20.14	NA	NA
dn4:21.0	6. The Discussion of Ethics and Wisdom	NA
dn4:21.1	“But brahmin, is it possible to set aside one of these two factors and still rightly describe someone as a brahmin?”	NA
dn4:21.2	NA	NA
dn4:21.3	“No, worthy Gotama.	NA
dn4:21.4	For wisdom is cleansed by ethics, and ethics are cleansed by wisdom.	NA
dn4:21.5	Ethics and wisdom always go together.	NA
dn4:21.6	An ethical person is wise, and a wise person ethical.	NA
dn4:21.7	And ethics and wisdom are said to be the best things in the world.	NA
dn4:21.8	It’s just like when you clean one hand with the other, or clean one foot with the other.	NA
dn4:21.9	In the same way, wisdom is cleansed by ethics, and ethics are cleansed by wisdom.	NA
dn4:21.10	Ethics and wisdom always go together.	NA
dn4:21.11	An ethical person is wise, and a wise person ethical.	NA
dn4:21.12	And ethics and wisdom are said to be the best things in the world.”	NA
dn4:22.1	“That’s so true, brahmin, that’s so true! For wisdom is cleansed by ethics, and ethics are cleansed by wisdom.	When the Buddha convinces Soṇadaṇḍa, he does not crow over it or take pleasure in his discomfort, but praises his wisdom and affirms his conclusions.
dn4:22.2	Ethics and wisdom always go together.	NA
dn4:22.3	An ethical person is wise, and a wise person ethical.	NA
dn4:22.4	And ethics and wisdom are said to be the best things in the world.	NA
dn4:22.5	It’s just like when you clean one hand with the other, or clean one foot with the other.	NA
dn4:22.6	In the same way, wisdom is cleansed by ethics, and ethics are cleansed by wisdom.	NA
dn4:22.7	Ethics and wisdom always go together.	NA
dn4:22.8	An ethical person is wise, and a wise person ethical.	NA
dn4:22.9	And ethics and wisdom are said to be the best things in the world.	NA
dn4:22.10	But what, brahmin, is that ethical conduct?	The Buddha has taken pains to establish common ground, but Soṇadaṇḍa’s description of wisdom is lacking, so the Buddha prompts a deeper inquiry.
dn4:22.11	And what is that wisdom?”	NA
dn4:22.12	“That’s all I know about this matter, worthy Gotama.	NA
dn4:22.13	May the worthy Gotama himself please clarify the meaning of this.”	NA
dn4:23.1	“Well then, brahmin, listen and apply your mind well, I will speak.”	NA
dn4:23.2	“Yes, worthy sir,” Soṇadaṇḍa replied.	NA
dn4:23.3	The Buddha said this:	NA
dn4:23.4	“It’s when a Realized One arises in the world, perfected, a fully awakened Buddha …	NA
dn4:23.5	That’s how a mendicant is accomplished in ethics.	NA
dn4:23.6	This, brahmin, is that ethical conduct. …	NA
dn4:23.7	They enter and remain in the first absorption …	Normally, the Buddha frames his teaching as ethics, meditation, and wisdom, but here he adapts to Soṇadaṇḍa’s framing and places meditation under wisdom.
dn4:23.8	second absorption …	NA
dn4:23.9	third absorption …	NA
dn4:23.10	fourth absorption …	NA
dn4:23.11	They project and extend the mind toward knowledge and vision …	NA
dn4:23.12	This pertains to their wisdom. …	NA
dn4:23.13	They understand: ‘… there is nothing further for this place.’	NA
dn4:23.14	This pertains to their wisdom.	NA
dn4:23.15	This, brahmin, is that wisdom.”	NA
dn4:24.0	7. Soṇadaṇḍa Declares Himself a Lay Follower	NA
dn4:24.1	When he had spoken, Soṇadaṇḍa said to the Buddha,	NA
dn4:24.2	“Excellent, worthy Gotama! Excellent!	NA
dn4:24.3	As if he were righting the overturned, or revealing the hidden, or pointing out the path to the lost, or lighting a lamp in the dark so people with clear eyes can see what’s there, worthy Gotama has made the Teaching clear in many ways.	NA
dn4:24.4	I go for refuge to the worthy Gotama, to the teaching, and to the mendicant Saṅgha.	NA
dn4:24.5	From this day forth, may the worthy Gotama remember me as a lay follower who has gone for refuge for life.	NA
dn4:24.6	Would you and the mendicant Saṅgha please accept a meal from me tomorrow?”	NA
dn4:24.7	The Buddha consented with silence.	NA
dn4:24.8	Then, knowing that the Buddha had consented, Soṇadaṇḍa got up from his seat, bowed, and respectfully circled the Buddha, keeping him on his right, before leaving.	NA
dn4:24.9	And when the night had passed Soṇadaṇḍa had delicious fresh and cooked foods prepared in his own home. Then he had the Buddha informed of the time, saying,	NA
dn4:24.10	“It’s time, worthy Gotama, the meal is ready.”	NA
dn4:25.1	Then the Buddha robed up in the morning and, taking his bowl and robe, went to the home of Soṇadaṇḍa together with the mendicant Saṅgha, where he sat on the seat spread out.	NA
dn4:25.2	Then Soṇadaṇḍa served and satisfied the mendicant Saṅgha headed by the Buddha with his own hands with delicious fresh and cooked foods.	NA
dn4:26.1	When the Buddha had eaten and washed his hand and bowl, Soṇadaṇḍa took a low seat and sat to one side.	NA
dn4:26.2	Seated to one side he said to the Buddha:	NA
dn4:26.3	“Worthy Gotama, if, when I have gone to an assembly, I rise from my seat and bow to the Buddha, that assembly might disparage me for that.	NA
dn4:26.4	And when you’re disparaged by the assembly, your reputation diminishes.	NA
dn4:26.5	When your reputation diminishes, your wealth also diminishes.	NA
dn4:26.6	But my wealth relies on my reputation.	NA
dn4:26.7	If, when I have gone to an assembly, I raise my joined palms, please take it that I have risen from my seat.	NA
dn4:26.8	And if I undo my turban, please take it that I have bowed.	NA
dn4:26.9	And the worthy Gotama, if, when I am in a carriage, I get down from my carriage and bow to the Buddha, that assembly might disparage me for that.	NA
dn4:26.10	NA	NA
dn4:26.11	NA	NA
dn4:26.12	If, when I am in a carriage, I hold up my goad, please take it that I have got down from my carriage.	NA
dn4:26.13	And if I lower my sunshade, please take it that I have bowed.”	Soṇadaṇḍa’s attachment to his reputation betrays his lack of inner confidence and stands in contrast with Pokkharasāti. Perhaps it may also be read as a regional characteristic, since Buddhism  was less well established in the Aṅga region than in central Magadha.
dn4:27.1	Then the Buddha educated, encouraged, fired up, and inspired the brahmin Soṇadaṇḍa with a Dhamma talk, after which he got up from his seat and left.	NA
dn5:0.1	Long Discourses 5	NA
dn5:0.2	With Kūṭadanta	NA
dn5:1.0	1. The Brahmins and Householders of Khāṇumata	NA
dn5:1.1	So I have heard.	When asked about sacrifice, the Buddha tells a story of how a king was persuaded to forgo cruelty and institute a constructive social policy of welfare instead.
dn5:1.2	At one time the Buddha was wandering in the land of the Magadhans together with a large Saṅgha of five hundred mendicants when he arrived at a village of the Magadhan brahmins named Khāṇumata.	Khāṇumata is only mentioned here. It means “stumpy”, perhaps indicating that it was, or had recently been, a rough out-of-the-way place.
dn5:1.3	There he stayed nearby at Ambalaṭṭhikā.	The commentary says this was similar to the Ambalaṭṭhikā of [dn1:1.2.1]().
dn5:1.4	Now at that time the brahmin Kūṭadanta was living in Khāṇumata. It was a crown property given by King Seniya Bimbisāra of Magadha, teeming with living creatures, full of hay, wood, water, and grain, a royal park endowed to a brahmin.	Like the town Khāṇumata, the brahmin Kūṭadanta appears only here. His name means “pointy teeth”, but there is no evidence that he was a vampire.
dn5:1.5	Now at that time Kūṭadanta had prepared a great sacrifice.	NA
dn5:1.6	Bulls, bullocks, heifers, goats and rams—seven hundred of each—had been led to the post for the sacrifice.	At [snp2.7:26.1](), the sacrifice of cows in particular was said to be the nadir of decline for brahmins. When similar sacrifices are described elsewhere in the canon, the number is five hundred rather than seven hundred ([sn3.9:1.2](), [an7.47:1.2]()).
dn5:2.1	The brahmins and householders of Khāṇumata heard:	NA
dn5:2.2	“It seems the ascetic Gotama—a Sakyan, gone forth from a Sakyan family—has arrived at Khāṇumata and is staying at Ambalaṭṭhikā.	NA
dn5:2.3	He has this good reputation:	NA
dn5:2.4	‘That Blessed One is perfected, a fully awakened Buddha, accomplished in knowledge and conduct, holy, knower of the world, supreme guide for those who wish to train, teacher of gods and humans, awakened, blessed.’	NA
dn5:2.5	He has realized with his own insight this world—with its gods, Māras, and divinities, this population with its ascetics and brahmins, gods and humans—and he makes it known to others.	NA
dn5:2.6	He proclaims a teaching that is good in the beginning, good in the middle, and good in the end, meaningful and well-phrased. And he reveals a spiritual practice that’s entirely full and pure.	NA
dn5:2.7	It’s good to see such perfected ones.”	NA
dn5:2.8	Then, having departed Khāṇumata, they formed into companies and headed to Ambalaṭṭhikā.	NA
dn5:3.1	Now at that time the brahmin Kūṭadanta had retired to the upper floor of his stilt longhouse for his midday nap.	NA
dn5:3.2	He saw the brahmins and householders heading for Ambalaṭṭhikā,	NA
dn5:3.3	and addressed his butler,	NA
dn5:3.4	“My butler, why are the brahmins and householders headed for Ambalaṭṭhikā?”	NA
dn5:3.5	“The ascetic Gotama has arrived at Khāṇumata and is staying at Ambalaṭṭhikā.	NA
dn5:3.6	He has this good reputation:	NA
dn5:3.7	‘That Blessed One is perfected, a fully awakened Buddha, accomplished in knowledge and conduct, holy, knower of the world, supreme guide for those who wish to train, teacher of gods and humans, awakened, blessed.’	NA
dn5:3.8	They’re going to see that worthy Gotama.”	NA
dn5:4.1	Then Kūṭadanta thought,	NA
dn5:4.2	“I’ve heard that	NA
dn5:4.3	the ascetic Gotama knows how to accomplish the sacrifice with three modes and sixteen accessories.	News of the Buddha had spread in Brahmanical circles. In [dn3]() we saw the Buddha use his rhetorical technique of adapting his teaching to reframe Brahmanical doctrines in order to establish a common ground. Here we see the downside to such techniques, as the details of the reframing have been lost.
dn5:4.4	I don’t know about that,	NA
dn5:4.5	but I wish to perform a great sacrifice.	NA
dn5:4.6	Why don’t I ask him how to accomplish the sacrifice with three modes and sixteen accessories?”	No such sacrifice has been identified in Brahmanical texts.
dn5:4.7	Then Kūṭadanta addressed his butler,	NA
dn5:4.8	“Well then, go to the brahmins and householders and say to them:	NA
dn5:4.9	‘Sirs, the brahmin Kūṭadanta asks	NA
dn5:4.10	you to wait, as he will also go to see the ascetic Gotama.’”	NA
dn5:4.11	“Yes, worthy sir,” replied the butler, and did as he was asked.	NA
dn5:4.12	NA	NA
dn5:4.13	NA	NA
dn5:5.0	2. The Qualities of Kūṭadanta	NA
dn5:5.1	Now at that time several hundred brahmins were residing in Khāṇumata	NA
dn5:5.2	thinking to participate in Kūṭadanta’s sacrifice.	NA
dn5:5.3	They heard that	NA
dn5:5.4	Kūṭadanta was going to see the ascetic Gotama.	NA
dn5:5.5	They approached Kūṭadanta and said to him:	NA
dn5:5.6	“Is it really true that you are going to see the ascetic Gotama?”	NA
dn5:5.7	“Yes, gentlemen, it is true.”	NA
dn5:5.8	NA	NA
dn5:6.1	“Please don’t!	NA
dn5:6.2	It’s not appropriate for you to go to see the ascetic Gotama.	NA
dn5:6.3	For if you do so, your reputation will diminish and his will increase.	NA
dn5:6.4	For this reason it’s not appropriate for you to go to see the ascetic Gotama;	NA
dn5:6.5	it’s appropriate that he comes to see you.	NA
dn5:6.6	You are well born on both your mother’s and father’s side, of pure descent, with irrefutable and impeccable genealogy back to the seventh paternal generation.	NA
dn5:6.7	For this reason it’s not appropriate for you to go to see the ascetic Gotama;	NA
dn5:6.8	it’s appropriate that he comes to see you.	NA
dn5:6.9	You’re rich, affluent, and wealthy, with lots of property and assets, and lots of money and grain …	NA
dn5:6.10	You recite and remember the hymns, and have mastered the three Vedas, together with their vocabularies and ritual performance, their phonology and word classification, and the testaments as fifth. You know them word-by-word, and their grammar. You are well versed in cosmology and the marks of a great man. …	NA
dn5:6.11	You are attractive, good-looking, lovely, of surpassing beauty. You are magnificent and splendid as the Divinity, remarkable to behold. …	NA
dn5:6.12	You are ethical, mature in ethical conduct. …	NA
dn5:6.13	You’re a good speaker who enunciates well, with a polished, clear, and articulate voice that expresses the meaning. …	NA
dn5:6.14	You teach the tutors of many, and teach three hundred young students to recite the hymns. Many students come from various districts and countries for the sake of the hymns, wishing to learn the hymns. …	NA
dn5:6.15	You’re old, elderly and senior, advanced in years, and have reached the final stage of life.	NA
dn5:6.16	The ascetic Gotama is young, and has newly gone forth. …	NA
dn5:6.17	You’re honored, respected, revered, venerated, and esteemed by King Bimbisāra of Magadha …	NA
dn5:6.18	and the brahmin Pokkharasāti. …	NA
dn5:6.19	You live in Khāṇumata, a crown property given by King Seniya Bimbisāra of Magadha, teeming with living creatures, full of hay, wood, water, and grain, a royal park endowed to a brahmin.	NA
dn5:6.20	For this reason it’s not appropriate for you to go to see the ascetic Gotama;	NA
dn5:6.21	it’s appropriate that he comes to see you.”	NA
dn5:7.0	3. The Qualities of the Buddha	NA
dn5:7.1	When they had spoken, Kūṭadanta said to those brahmins:	NA
dn5:7.2	“Well then, gentlemen, listen to why it’s appropriate for me to go to see the ascetic Gotama,	NA
dn5:7.3	and it’s not appropriate for him to come to see me.	NA
dn5:7.4	He is well born on both his mother’s and father’s side, of pure descent, with irrefutable and impeccable genealogy back to the seventh paternal generation.	NA
dn5:7.5	For this reason it’s not appropriate for the ascetic Gotama to come to see me;	NA
dn5:7.6	rather, it’s appropriate for me to go to see him.	NA
dn5:7.7	When he went forth he abandoned a large family circle. …	NA
dn5:7.8	When he went forth he abandoned abundant gold, both coined and uncoined, stored above and below ground. …	NA
dn5:7.9	He went forth from the lay life to homelessness while still a youth, young, with pristine black hair, blessed with youth, in the prime of life. …	NA
dn5:7.10	Though his mother and father wished otherwise, weeping with tearful faces, he shaved off his hair and beard, dressed in ocher robes, and went forth from the lay life to homelessness. …	NA
dn5:7.11	He is attractive, good-looking, lovely, of surpassing beauty. He is magnificent and splendid as the Divinity, remarkable to behold. …	NA
dn5:7.12	He is ethical, possessing ethical conduct that is noble and skillful. …	NA
dn5:7.13	He’s a good speaker who enunciates well, with a polished, clear, and articulate voice that expresses the meaning. …	NA
dn5:7.14	He’s a tutor of tutors. …	NA
dn5:7.15	He has ended sensual desire, and is rid of caprice. …	NA
dn5:7.16	He teaches the efficacy of deeds and action. He doesn’t wish any harm upon the community of brahmins. …	NA
dn5:7.17	He went forth from an eminent family of unbroken aristocratic lineage. …	NA
dn5:7.18	He went forth from a rich, affluent, and wealthy family. …	NA
dn5:7.19	People come from distant lands and distant countries to question him. …	NA
dn5:7.20	Many thousands of deities have gone for refuge for life to him. …	NA
dn5:7.21	He has this good reputation:	NA
dn5:7.22	‘That Blessed One is perfected, a fully awakened Buddha, accomplished in knowledge and conduct, holy, knower of the world, supreme guide for those who wish to train, teacher of gods and humans, awakened, blessed.’ …	NA
dn5:7.23	He has the thirty-two marks of a great man. …	NA
dn5:7.24	He is welcoming, congenial, polite, smiling, open, the first to speak. …	NA
dn5:7.25	He’s honored, respected, revered, venerated, and esteemed by the four assemblies. …	NA
dn5:7.26	Many gods and humans are devoted to him. …	NA
dn5:7.27	While he is residing in a village or town, non-human entities do not harass them. …	NA
dn5:7.28	He leads an order and a community, and tutors a community, and is said to be the best of the various religious founders. He didn’t come by his fame in the same ways as those other ascetics and brahmins.	NA
dn5:7.29	Rather, he came by his fame due to his supreme knowledge and conduct. …	NA
dn5:7.30	King Seniya Bimbisāra of Magadha and his wives and children have gone for refuge for life to the ascetic Gotama. …	NA
dn5:7.31	King Pasenadi of Kosala and his wives and children have gone for refuge for life to the ascetic Gotama. …	NA
dn5:7.32	The brahmin Pokkharasāti and his wives and children have gone for refuge for life to the ascetic Gotama. …	NA
dn5:7.33	He’s honored, respected, revered, venerated, and esteemed by King Bimbisāra of Magadha …	NA
dn5:7.34	King Pasenadi of Kosala …	NA
dn5:7.35	and the brahmin Pokkharasāti.	NA
dn5:7.36	The ascetic Gotama has arrived at Khāṇumata and is staying at Ambalaṭṭhikā.	NA
dn5:7.37	Any ascetic or brahmin who comes to stay in our village district is our guest,	NA
dn5:7.38	and should be honored and respected as such.	NA
dn5:7.39	NA	NA
dn5:7.40	NA	NA
dn5:7.41	For this reason, too, it’s not appropriate for the worthy Gotama to come to see me,	NA
dn5:7.42	rather, it’s appropriate for me to go to see him.	NA
dn5:7.43	This is the extent of the worthy Gotama’s praise that I have memorized. But his praises are not confined to this,	NA
dn5:7.44	for the praise of the worthy Gotama is limitless.”	NA
dn5:7.45	When he had spoken, those brahmins said to him,	NA
dn5:7.46	“According to Kūṭadanta’s praises, if the worthy Gotama were staying within a hundred leagues, it’d be worthwhile for a faithful gentleman to go to see him, even if he had to carry his own provisions in a knapsack.”	NA
dn5:7.47	“Well then, gentlemen, let’s all go to see the ascetic Gotama.”	NA
dn5:8.0	4. The Story of King Mahāvijita’s Sacrifice	NA
dn5:8.1	Then Kūṭadanta together with a large group of brahmins went to see the Buddha and exchanged greetings with him.	NA
dn5:8.2	When the greetings and polite conversation were over, he sat down to one side.	NA
dn5:8.3	Before sitting down to one side, some of the brahmins and householders of Khāṇumata bowed, some exchanged greetings and polite conversation, some held up their joined palms toward the Buddha, some announced their name and clan, while some kept silent.	NA
dn5:9.1	Kūṭadanta said to the Buddha,	NA
dn5:9.2	“Worthy Gotama, I’ve heard that	NA
dn5:9.3	you know how to accomplish the sacrifice with three modes and sixteen accessories.	NA
dn5:9.4	I don’t know about that,	NA
dn5:9.5	but I wish to perform a great sacrifice.	NA
dn5:9.6	Please teach me how to accomplish the sacrifice with three modes and sixteen accessories.”	NA
dn5:9.7	“Well then, brahmin, listen and apply your mind well, I will speak.”	Kūṭadanta’s proposal that the Buddha advise him on the sacrifice of 700 animals is outrageous. Nonetheless, the Buddha responds politely since Kūṭadanta is being polite. While it is tempting to see the sacrifice of animals by supposedly virtuous priests as sheer hypocrisy, the fact of sacrifice remains one of the most widespread and mysterious of human religious practices. In an empathetic work that addresses this squarely, Roberto Calasso’s *Ardor* sees the vast complex of Vedic ritual and theory as making plain the fact of killing so that the guilt may be contained, in contrast with our modern culture of killing on an industrial scale while hiding it out of sight.
dn5:9.8	“Yes, worthy sir,” Kūṭadanta replied.	NA
dn5:9.9	The Buddha said this:	NA
dn5:10.1	“Once upon a time, brahmin, there was a king named Mahāvijita. He was rich, affluent, and wealthy, with lots of gold and silver, lots of property and assets, lots of money and grain, and a full treasury and storehouses.	Mahāvijita means “Great Dominion”. He seems to be only known from this story. The idiom _bhūtapubbaṁ_ (literally “so it was in the past”) introduces legendary narratives of usually dubious historicity, like the English idiom “once upon a time”.
dn5:10.2	Then as King Mahāvijita was in private retreat this thought came to his mind:	In the Pali, meaningful thoughts often occur to people when withdrawn in seclusion. This doesn’t necessary mean they were in formal meditation.
dn5:10.3	‘I have achieved human wealth, and reign after conquering this vast territory. Why don’t I hold a large sacrifice? That will be for my lasting welfare and happiness.’	The great sacrifices, especially the horse sacrifice, ensured royal authority. Their very scale and wastefulness showed off the wealth of the king.
dn5:10.4	Then he summoned the brahmin high priest and said to him:	“High priest” is _purohita_. He was a family chaplain advising and consecrating the royal family. The closeness of the relationship is shown by the fact that the royal family would take the lineage name of the _purohita_.
dn5:10.5	‘Just now, brahmin, as I was in private retreat this thought came to mind,	NA
dn5:10.6	“I have achieved human wealth, and reign after conquering this vast territory. Why don’t I perform a great sacrifice? That will be for my lasting welfare and happiness.”	NA
dn5:10.7	Brahmin, I wish to perform a great sacrifice.	NA
dn5:10.8	Please instruct me. It will be for my lasting welfare and happiness.’	NA
dn5:11.1	When he had spoken, the brahmin high priest said to him:	NA
dn5:11.2	‘Sir, the king’s realm is harried and oppressed. Raiding of villages, towns, and cities has been seen, and infesting of highways.	Then, as today, government policy was driven by the perception of rising crime rate. This whole passage is one of the Buddha’s most important statements on public policy. It is expressed through storytelling, giving a good example of how myths were invoked—and subverted—as rationales for current policy.
dn5:11.3	But if the king were to extract more taxes while his realm is thus harried and oppressed, he would not be doing his duty.	“Taxes” is _bali_. He would have had to press his people for the extra funds to hold the sacrifice.
dn5:11.4	Now the king might think,	NA
dn5:11.5	“I’ll eradicate this plague of savages by execution or imprisonment or confiscation or condemnation or banishment!” But that’s not the right way to eradicate this plague of savages.	“Plague of savages” (_dassukhīla_) is the only occurrence of Sanskrit _dasyu_ in early Pali. The _dasyu_ were inveterate foes of the Aryans in the Vedic period. Bereft of civilizing rites, scriptures, and observances, they were no children of Manu (Rig Veda 10.22.8). Their wiles (_māyā_) made them a potent threat (Rig Veda 4.16.9, 8.14.14, 10.73.5). Indra was invoked to ensure their destruction (Rig Veda *passim*; Atharva Veda 2.14.5, 4.32.3, 20.21.4, 20.37.5, 20.42.2). Legend has it that Agni and Soma first supported the _dasyu_ before being won over by Indra (Śatapatha Brāhmaṇa 1.6.3.13; see also 6.4.2.4). By the time of the Buddha the _dasyu_ have vanished except as a legendary foe of the past. Where the Brahmanical texts advocate the pitiless destruction of the _dasyu_, the brahmin high priest in the Buddhist text advocates an inclusive policy of social welfare.
dn5:11.6	Those who remain after the killing will return to harass the king’s realm.	The priest knows that the king will respond better to a pragmatic argument than a moral one.
dn5:11.7	Rather, here is a plan, relying on which the plague of savages will be properly uprooted.	Effective social policy requires a forward-thinking plan, not just reacting to grievances.
dn5:11.8	So let the king provide seed and fodder for those in the realm who work in growing crops and raising cattle.	The king should spend his own resources to support his citizens in the various occupations.
dn5:11.9	Let the king provide funding for those who work in trade.	NA
dn5:11.10	Let the king guarantee food and wages for those in government service.	NA
dn5:11.11	Then the people, occupied with their own work, will not harass the realm.	Here the priest identifies a fundamental cause of social unrest and disorder.
dn5:11.12	The king’s revenues will be great.	The king spends out of pocket, but the economy flourishes, so tax revenues increase even though he has not raised taxes. This is the essence of Keynesian economic theory.
