segment_id	segment_text	sutta	section_num	segment_num	collection	sutta_num	title
mn39:14.29	In the same way, as long as these five hindrances are not given up inside themselves, a mendicant regards them as a debt, a disease, a prison, slavery, and a desert crossing.	mn39	14	29	mn	39	The Longer Discourse at Assapura
mn39:14.30	But when these five hindrances are given up inside themselves, a mendicant regards this as freedom from debt, good health, release from prison, emancipation, and a place of sanctuary at last.	mn39	14	30	mn	39	The Longer Discourse at Assapura
mn39:15.1	They give up these five hindrances, corruptions of the heart that weaken wisdom.	mn39	15	1	mn	39	The Longer Discourse at Assapura
mn39:15.2	Then, quite secluded from sensual pleasures, secluded from unskillful qualities, they enter and remain in the first absorption, which has the rapture and bliss born of seclusion, while placing the mind and keeping it connected.	mn39	15	2	mn	39	The Longer Discourse at Assapura
mn39:15.3	They drench, steep, fill, and spread their body with rapture and bliss born of seclusion. There’s no part of the body that’s not spread with rapture and bliss born of seclusion.	mn39	15	3	mn	39	The Longer Discourse at Assapura
mn39:15.4	It’s like when a deft bathroom attendant or their apprentice pours bath powder into a bronze dish, sprinkling it little by little with water. They knead it until the ball of bath powder is soaked and saturated with moisture, spread through inside and out; yet no moisture oozes out.	mn39	15	4	mn	39	The Longer Discourse at Assapura
mn39:15.5	In the same way, a mendicant drenches, steeps, fills, and spreads their body with rapture and bliss born of seclusion. There’s no part of the body that’s not spread with rapture and bliss born of seclusion.	mn39	15	5	mn	39	The Longer Discourse at Assapura
mn39:16.1	Furthermore, as the placing of the mind and keeping it connected are stilled, a mendicant enters and remains in the second absorption, which has the rapture and bliss born of immersion, with internal clarity and mind at one, without placing the mind and keeping it connected.	mn39	16	1	mn	39	The Longer Discourse at Assapura
mn39:16.2	They drench, steep, fill, and spread their body with rapture and bliss born of immersion. There’s no part of the body that’s not spread with rapture and bliss born of immersion.	mn39	16	2	mn	39	The Longer Discourse at Assapura
mn39:16.3	It’s like a deep lake fed by spring water. There’s no inlet to the east, west, north, or south, and the heavens would not properly bestow showers from time to time. But the stream of cool water welling up in the lake drenches, steeps, fills, and spreads throughout the lake. There’s no part of the lake that’s not spread through with cool water.	mn39	16	3	mn	39	The Longer Discourse at Assapura
mn39:16.4	In the same way, a mendicant drenches, steeps, fills, and spreads their body with rapture and bliss born of immersion. There’s no part of the body that’s not spread with rapture and bliss born of immersion.	mn39	16	4	mn	39	The Longer Discourse at Assapura
mn39:17.1	Furthermore, with the fading away of rapture, a mendicant enters and remains in the third absorption, where they meditate with equanimity, mindful and aware, personally experiencing the bliss of which the noble ones declare, ‘Equanimous and mindful, one meditates in bliss.’	mn39	17	1	mn	39	The Longer Discourse at Assapura
mn39:17.2	They drench, steep, fill, and spread their body with bliss free of rapture. There’s no part of the body that’s not spread with bliss free of rapture.	mn39	17	2	mn	39	The Longer Discourse at Assapura
mn39:17.3	It’s like a pool with blue water lilies, or pink or white lotuses. Some of them sprout and grow in the water without rising above it, thriving underwater. From the tip to the root they’re drenched, steeped, filled, and soaked with cool water. There’s no part of them that’s not soaked with cool water.	mn39	17	3	mn	39	The Longer Discourse at Assapura
mn39:17.4	In the same way, a mendicant drenches, steeps, fills, and spreads their body with bliss free of rapture. There’s no part of the body that’s not spread with bliss free of rapture.	mn39	17	4	mn	39	The Longer Discourse at Assapura
mn39:18.1	Furthermore, giving up pleasure and pain, and ending former happiness and sadness, a mendicant enters and remains in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness.	mn39	18	1	mn	39	The Longer Discourse at Assapura
mn39:18.2	They sit spreading their body through with pure bright mind. There’s no part of the body that’s not spread with pure bright mind.	mn39	18	2	mn	39	The Longer Discourse at Assapura
mn39:18.3	It’s like someone sitting wrapped from head to foot with white cloth. There’s no part of the body that’s not spread over with white cloth.	mn39	18	3	mn	39	The Longer Discourse at Assapura
mn39:18.4	In the same way, they sit spreading their body through with pure bright mind. There’s no part of the body that’s not spread with pure bright mind.	mn39	18	4	mn	39	The Longer Discourse at Assapura
mn39:19.1	When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward recollection of past lives.	mn39	19	1	mn	39	The Longer Discourse at Assapura
mn39:19.2	They recollect many kinds of past lives, with features and details.	mn39	19	2	mn	39	The Longer Discourse at Assapura
mn39:19.3	Suppose a person was to leave their home village and go to another village. From that village they’d go to yet another village. And from that village they’d return to their home village. They’d think: ‘I went from my home village to another village. There I stood like this, sat like that, spoke like this, or kept silent like that. From that village I went to yet another village. There too I stood like this, sat like that, spoke like this, or kept silent like that. And from that village I returned to my home village.’	mn39	19	3	mn	39	The Longer Discourse at Assapura
mn39:19.4	In the same way, a mendicant recollects their many kinds of past lives, with features and details.	mn39	19	4	mn	39	The Longer Discourse at Assapura
mn39:20.1	When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward knowledge of the death and rebirth of sentient beings.	mn39	20	1	mn	39	The Longer Discourse at Assapura
mn39:20.2	With clairvoyance that is purified and superhuman, they see sentient beings passing away and being reborn—inferior and superior, beautiful and ugly, in a good place or a bad place. They understand how sentient beings are reborn according to their deeds.	mn39	20	2	mn	39	The Longer Discourse at Assapura
mn39:20.3	Suppose there were two houses with doors. A person with clear eyes standing in between them would see humans entering and leaving a house and wandering to and fro.	mn39	20	3	mn	39	The Longer Discourse at Assapura
mn39:20.4	In the same way, with clairvoyance that is purified and superhuman, they see sentient beings passing away and being reborn—inferior and superior, beautiful and ugly, in a good place or a bad place. They understand how sentient beings are reborn according to their deeds.	mn39	20	4	mn	39	The Longer Discourse at Assapura
mn39:21.1	When their mind has become immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—they extend it toward knowledge of the ending of defilements.	mn39	21	1	mn	39	The Longer Discourse at Assapura
mn39:21.2	They truly understand: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering.’	mn39	21	2	mn	39	The Longer Discourse at Assapura
mn39:21.3	They truly understand: ‘These are defilements’ … ‘This is the origin of defilements’ … ‘This is the cessation of defilements’ … ‘This is the practice that leads to the cessation of defilements.’	mn39	21	3	mn	39	The Longer Discourse at Assapura
mn39:21.4	Knowing and seeing like this, their mind is freed from the defilements of sensuality, desire to be reborn, and ignorance.	mn39	21	4	mn	39	The Longer Discourse at Assapura
mn39:21.5	When they’re freed, they know they’re freed.	mn39	21	5	mn	39	The Longer Discourse at Assapura
mn39:21.6	They understand: ‘Rebirth is ended, the spiritual journey has been completed, what had to be done has been done, there is nothing further for this place.’	mn39	21	6	mn	39	The Longer Discourse at Assapura
mn39:21.7	Suppose that in a mountain glen there was a lake that was transparent, clear, and unclouded. A person with clear eyes standing on the bank would see the clams and mussels, and pebbles and gravel, and schools of fish swimming about or staying still.	mn39	21	7	mn	39	The Longer Discourse at Assapura
mn39:21.9	They’d think:	mn39	21	9	mn	39	The Longer Discourse at Assapura
mn39:21.10	‘This lake is transparent, clear, and unclouded. And here are the clams and mussels, and pebbles and gravel, and schools of fish swimming about or staying still.’	mn39	21	10	mn	39	The Longer Discourse at Assapura
mn39:21.11	In the same way, a mendicant truly understands: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering.’	mn39	21	11	mn	39	The Longer Discourse at Assapura
mn39:21.12	They understand: ‘… there is nothing further for this place.’	mn39	21	12	mn	39	The Longer Discourse at Assapura
mn39:22.1	This mendicant is one who is called an ‘ascetic’, a ‘brahmin’, a ‘bathed initiate’, a ‘knowledge master’, a ‘scholar’, a ‘noble one’, and also a ‘perfected one’.	mn39	22	1	mn	39	The Longer Discourse at Assapura
mn39:23.1	And how is a mendicant an ascetic?	mn39	23	1	mn	39	The Longer Discourse at Assapura
mn39:23.2	They have assuaged the bad, unskillful qualities that are corrupting, leading to future lives, hurtful, resulting in suffering and future rebirth, old age, and death.	mn39	23	2	mn	39	The Longer Discourse at Assapura
mn39:23.3	That’s how a mendicant is an ascetic.	mn39	23	3	mn	39	The Longer Discourse at Assapura
mn39:24.1	And how is a mendicant a brahmin?	mn39	24	1	mn	39	The Longer Discourse at Assapura
mn39:24.2	They have banished the bad, unskillful qualities.	mn39	24	2	mn	39	The Longer Discourse at Assapura
mn39:24.3	That’s how a mendicant is a brahmin.	mn39	24	3	mn	39	The Longer Discourse at Assapura
mn39:25.1	And how is a mendicant a bathed initiate?	mn39	25	1	mn	39	The Longer Discourse at Assapura
mn39:25.2	They have bathed off the bad, unskillful qualities.	mn39	25	2	mn	39	The Longer Discourse at Assapura
mn39:25.3	That’s how a mendicant is a bathed initiate.	mn39	25	3	mn	39	The Longer Discourse at Assapura
mn39:26.1	And how is a mendicant a knowledge master?	mn39	26	1	mn	39	The Longer Discourse at Assapura
mn39:26.2	They have known the bad, unskillful qualities.	mn39	26	2	mn	39	The Longer Discourse at Assapura
mn39:26.3	That’s how a mendicant is a knowledge master.	mn39	26	3	mn	39	The Longer Discourse at Assapura
mn39:27.1	And how is a mendicant a scholar?	mn39	27	1	mn	39	The Longer Discourse at Assapura
mn39:27.2	They have scoured off the bad, unskillful qualities.	mn39	27	2	mn	39	The Longer Discourse at Assapura
mn39:27.3	That’s how a mendicant is a scholar.	mn39	27	3	mn	39	The Longer Discourse at Assapura
mn39:28.1	And how is a mendicant a noble one?	mn39	28	1	mn	39	The Longer Discourse at Assapura
mn39:28.2	They have nobbled their foes, the bad, unskillful qualities.	mn39	28	2	mn	39	The Longer Discourse at Assapura
mn39:28.3	That’s how a mendicant is a noble one.	mn39	28	3	mn	39	The Longer Discourse at Assapura
mn39:29.1	And how is a mendicant a perfected one?	mn39	29	1	mn	39	The Longer Discourse at Assapura
mn39:29.2	They are impeccably remote from the bad, unskillful qualities that are corrupting, leading to future lives, hurtful, resulting in suffering and future rebirth, old age, and death.	mn39	29	2	mn	39	The Longer Discourse at Assapura
mn39:29.3	That’s how a mendicant is a perfected one.”	mn39	29	3	mn	39	The Longer Discourse at Assapura
mn39:29.4	That is what the Buddha said.	mn39	29	4	mn	39	The Longer Discourse at Assapura
mn39:29.5	Satisfied, the mendicants approved what the Buddha said.	mn39	29	5	mn	39	The Longer Discourse at Assapura
mn40:1.1	So I have heard.	mn40	1	1	mn	40	The Shorter Discourse at Assapura
mn40:1.2	At one time the Buddha was staying in the land of the Aṅgas, near the Aṅgan town named Assapura.	mn40	1	2	mn	40	The Shorter Discourse at Assapura
mn40:1.3	There the Buddha addressed the mendicants,	mn40	1	3	mn	40	The Shorter Discourse at Assapura
mn40:1.4	“Mendicants!”	mn40	1	4	mn	40	The Shorter Discourse at Assapura
mn40:1.5	“Venerable sir,” they replied.	mn40	1	5	mn	40	The Shorter Discourse at Assapura
mn40:1.6	The Buddha said this:	mn40	1	6	mn	40	The Shorter Discourse at Assapura
mn40:2.1	“Mendicants, people label you as ascetics.	mn40	2	1	mn	40	The Shorter Discourse at Assapura
mn40:2.2	And when they ask you what you are, you claim to be ascetics.	mn40	2	2	mn	40	The Shorter Discourse at Assapura
mn40:2.3	Given this label and this claim, you should train like this: ‘We will practice in the way that is proper for an ascetic. That way our label will be accurate and our claim correct.	mn40	2	3	mn	40	The Shorter Discourse at Assapura
mn40:2.6	Any robes, almsfood, lodgings, and medicines and supplies for the sick that we use will be very fruitful and beneficial for the donor. And our going forth will not be wasted, but will be fruitful and fertile.’	mn40	2	6	mn	40	The Shorter Discourse at Assapura
mn40:3.1	And how does a mendicant not practice in the way that is proper for an ascetic?	mn40	3	1	mn	40	The Shorter Discourse at Assapura
mn40:3.2	Any mendicant who has not given up covetousness, ill will, irritability, acrimony, disdain, contempt, jealousy, stinginess, deviousness, deceit, corrupt wishes, and wrong view	mn40	3	2	mn	40	The Shorter Discourse at Assapura
mn40:3.3	is not practicing in the way that is proper for an ascetic, I say. And that is due to not giving up these stains, defects, and dregs of an ascetic, these grounds for rebirth in places of loss, to be experienced in bad places.	mn40	3	3	mn	40	The Shorter Discourse at Assapura
mn40:4.1	I say that such a mendicant’s going forth may be compared to the kind of weapon called ‘deadborn’—double-edged, whetted with yellow arsenic—that has been covered and wrapped in an outer robe.	mn40	4	1	mn	40	The Shorter Discourse at Assapura
mn40:5.1	I say that you don’t deserve the label ‘outer robe wearer’ just because you wear an outer robe.	mn40	5	1	mn	40	The Shorter Discourse at Assapura
mn40:5.2	You don’t deserve the label ‘naked ascetic’ just because you go naked.	mn40	5	2	mn	40	The Shorter Discourse at Assapura
mn40:5.3	You don’t deserve the label ‘dust and dirt wearer’ just because you’re caked in dust and dirt.	mn40	5	3	mn	40	The Shorter Discourse at Assapura
mn40:5.4	You don’t deserve the label ‘water immerser’ just because you immerse yourself in water.	mn40	5	4	mn	40	The Shorter Discourse at Assapura
mn40:5.5	You don’t deserve the label ‘tree root dweller’ just because you stay at the root of a tree.	mn40	5	5	mn	40	The Shorter Discourse at Assapura
mn40:5.6	You don’t deserve the label ‘open air dweller’ just because you stay in the open air.	mn40	5	6	mn	40	The Shorter Discourse at Assapura
mn40:5.7	You don’t deserve the label ‘stander’ just because you continually stand.	mn40	5	7	mn	40	The Shorter Discourse at Assapura
mn40:5.8	You don’t deserve the label ‘interval eater’ just because you eat food at set intervals.	mn40	5	8	mn	40	The Shorter Discourse at Assapura
mn40:5.9	You don’t deserve the label ‘reciter’ just because you recite hymns.	mn40	5	9	mn	40	The Shorter Discourse at Assapura
mn40:5.10	You don’t deserve the label ‘matted-hair ascetic’ just because you have matted hair.	mn40	5	10	mn	40	The Shorter Discourse at Assapura
mn40:6.1	Imagine that just by wearing an outer robe someone with covetousness, ill will, irritability, acrimony, disdain, contempt, jealousy, stinginess, deviousness, deceit, corrupt wishes, and wrong view could give up these things. If that were the case, your friends and colleagues, relatives and kin would make you an outer robe wearer as soon as you were born. They’d encourage you:	mn40	6	1	mn	40	The Shorter Discourse at Assapura
mn40:6.2	‘Please, dearest, wear an outer robe! By doing so you will give up covetousness, ill will, irritability, acrimony, disdain, contempt, jealousy, stinginess, deviousness, deceit, corrupt wishes, and wrong view.’	mn40	6	2	mn	40	The Shorter Discourse at Assapura
mn40:6.3	But sometimes I see someone with these bad qualities who is an outer robe wearer. That’s why I say that you don’t deserve the label ‘outer robe wearer’ just because you wear an outer robe.	mn40	6	3	mn	40	The Shorter Discourse at Assapura
mn40:6.4	Imagine that just by going naked …	mn40	6	4	mn	40	The Shorter Discourse at Assapura
mn40:6.5	wearing dust and dirt …	mn40	6	5	mn	40	The Shorter Discourse at Assapura
mn40:6.6	immersing in water …	mn40	6	6	mn	40	The Shorter Discourse at Assapura
mn40:6.7	staying at the root of a tree …	mn40	6	7	mn	40	The Shorter Discourse at Assapura
mn40:6.8	staying in the open air …	mn40	6	8	mn	40	The Shorter Discourse at Assapura
mn40:6.9	standing continually …	mn40	6	9	mn	40	The Shorter Discourse at Assapura
mn40:6.10	eating at set intervals …	mn40	6	10	mn	40	The Shorter Discourse at Assapura
mn40:6.11	reciting hymns …	mn40	6	11	mn	40	The Shorter Discourse at Assapura
mn40:6.12	having matted hair someone with covetousness, ill will, irritability, acrimony, disdain, contempt, jealousy, stinginess, deviousness, deceit, corrupt wishes, and wrong view could give up these things. If that were the case, your friends and colleagues, relatives and kin would make you a matted-hair ascetic as soon as you were born. They’d encourage you:	mn40	6	12	mn	40	The Shorter Discourse at Assapura
mn40:6.13	‘Please, dearest, become a matted-hair ascetic! By doing so you will give up covetousness, ill will, irritability, hostility, disdain, contempt, jealousy, stinginess, deviousness, deceit, corrupt wishes, and wrong view.’	mn40	6	13	mn	40	The Shorter Discourse at Assapura
mn40:6.14	But sometimes I see someone with these bad qualities who is a matted-hair ascetic. That’s why I say that you don’t deserve the label ‘matted-hair ascetic’ just because you have matted hair.	mn40	6	14	mn	40	The Shorter Discourse at Assapura
mn40:7.1	And how does a mendicant practice in the way that is proper for an ascetic?	mn40	7	1	mn	40	The Shorter Discourse at Assapura
mn40:7.2	Any mendicant who has given up covetousness, ill will, irritability, acrimony, disdain, contempt, jealousy, stinginess, deviousness, deceit, corrupt wishes, and wrong view	mn40	7	2	mn	40	The Shorter Discourse at Assapura
mn40:7.3	is practicing in the way that is proper for an ascetic, I say. And that is due to giving up these stains, defects, and dregs of an ascetic, these grounds for rebirth in places of loss, to be experienced in bad places.	mn40	7	3	mn	40	The Shorter Discourse at Assapura
mn40:8.1	They see themselves purified from all these bad, unskillful qualities.	mn40	8	1	mn	40	The Shorter Discourse at Assapura
mn40:8.2	Seeing this, joy springs up. Being joyful, rapture springs up. When the mind is full of rapture, the body becomes tranquil. When the body is tranquil, they feel bliss. And when blissful, the mind becomes immersed in samādhi.	mn40	8	2	mn	40	The Shorter Discourse at Assapura
mn40:9.1	They meditate spreading a heart full of love to one direction, and to the second, and to the third, and to the fourth. In the same way above, below, across, everywhere, all around, they spread a heart full of love to the whole world—abundant, expansive, limitless, free of enmity and ill will.	mn40	9	1	mn	40	The Shorter Discourse at Assapura
mn40:10-12.1	They meditate spreading a heart full of compassion …	mn40	10-12	1	mn	40	The Shorter Discourse at Assapura
mn40:10-12.2	They meditate spreading a heart full of rejoicing …	mn40	10-12	2	mn	40	The Shorter Discourse at Assapura
mn40:10-12.3	They meditate spreading a heart full of equanimity to one direction, and to the second, and to the third, and to the fourth. In the same way above, below, across, everywhere, all around, they spread a heart full of equanimity to the whole world—abundant, expansive, limitless, free of enmity and ill will.	mn40	10-12	3	mn	40	The Shorter Discourse at Assapura
mn40:13.1	Suppose there was a lotus pond with clear, sweet, cool water, clean, with smooth banks, delightful.	mn40	13	1	mn	40	The Shorter Discourse at Assapura
mn40:13.2	Then along comes a person—whether from the east, west, north, or south—struggling in the oppressive heat, weary, thirsty, and parched.	mn40	13	2	mn	40	The Shorter Discourse at Assapura
mn40:13.3	No matter what direction they come from, when they arrive at that lotus pond they would alleviate their thirst and heat exhaustion.	mn40	13	3	mn	40	The Shorter Discourse at Assapura
mn40:13.4	In the same way, suppose someone has gone forth from the lay life to homelessness—whether from a family of aristocrats, brahmins, peasants, or menials—and has arrived at the teaching and training proclaimed by a Realized One. Having developed love, compassion, rejoicing, and equanimity in this way they gain inner peace.	mn40	13	4	mn	40	The Shorter Discourse at Assapura
mn40:13.5	Because of that inner peace they are practicing the way proper for an ascetic, I say.	mn40	13	5	mn	40	The Shorter Discourse at Assapura
mn40:14.1	And suppose someone has gone forth from the lay life to homelessness—whether from a family of aristocrats, brahmins, peasants, or workers—	mn40	14	1	mn	40	The Shorter Discourse at Assapura
mn40:14.2	and they realize the undefiled freedom of heart and freedom by wisdom in this very life. And they live having realized it with their own insight due to the ending of defilements.	mn40	14	2	mn	40	The Shorter Discourse at Assapura
mn40:14.3	They’re an ascetic because of the ending of defilements.”	mn40	14	3	mn	40	The Shorter Discourse at Assapura
mn40:14.4	That is what the Buddha said.	mn40	14	4	mn	40	The Shorter Discourse at Assapura
mn40:14.5	Satisfied, the mendicants approved what the Buddha said.	mn40	14	5	mn	40	The Shorter Discourse at Assapura
mn41:1.1	So I have heard.	mn41	1	1	mn	41	The People of Sālā
mn41:1.2	At one time the Buddha was wandering in the land of the Kosalans together with a large Saṅgha of mendicants when he arrived at a village of the Kosalan brahmins named Sālā.	mn41	1	2	mn	41	The People of Sālā
mn41:2.1	The brahmins and householders of Sālā heard,	mn41	2	1	mn	41	The People of Sālā
mn41:2.2	“It seems the ascetic Gotama—a Sakyan, gone forth from a Sakyan family—while wandering in the land of the Kosalans has arrived at Sālā, together with a large Saṅgha of mendicants.	mn41	2	2	mn	41	The People of Sālā
mn41:2.3	He has this good reputation:	mn41	2	3	mn	41	The People of Sālā
mn41:2.4	‘That Blessed One is perfected, a fully awakened Buddha, accomplished in knowledge and conduct, holy, knower of the world, supreme guide for those who wish to train, teacher of gods and humans, awakened, blessed.’	mn41	2	4	mn	41	The People of Sālā
mn41:2.5	He has realized with his own insight this world—with its gods, Māras, and divinities, this population with its ascetics and brahmins, gods and humans—and he makes it known to others.	mn41	2	5	mn	41	The People of Sālā
mn41:2.6	He proclaims a teaching that is good in the beginning, good in the middle, and good in the end, meaningful and well-phrased.	mn41	2	6	mn	41	The People of Sālā
mn41:2.7	He reveals an entirely full and pure spiritual life.	mn41	2	7	mn	41	The People of Sālā
mn41:2.8	It’s good to see such perfected ones.”	mn41	2	8	mn	41	The People of Sālā
mn41:3.1	Then the brahmins and householders of Sālā went up to the Buddha. Before sitting down to one side, some bowed, some exchanged greetings and polite conversation, some held up their joined palms toward the Buddha, some announced their name and clan, while some kept silent. Seated to one side they said to the Buddha:	mn41	3	1	mn	41	The People of Sālā
mn41:4.1	“What is the cause, worthy Gotama, what is the reason why some sentient beings, when their body breaks up, after death, are reborn in a place of loss, a bad place, the underworld, hell?	mn41	4	1	mn	41	The People of Sālā
mn41:4.2	And what is the cause, worthy Gotama, what is the reason why some sentient beings, when their body breaks up, after death, are reborn in a good place, a heavenly realm?”	mn41	4	2	mn	41	The People of Sālā
mn41:5.1	“Unprincipled and immoral conduct is the reason why some sentient beings, when their body breaks up, after death, are reborn in a place of loss, a bad place, the underworld, hell.	mn41	5	1	mn	41	The People of Sālā
mn41:5.2	Principled and moral conduct is the reason why some sentient beings, when their body breaks up, after death, are reborn in a good place, a heavenly realm.”	mn41	5	2	mn	41	The People of Sālā
mn41:6.1	“We don’t understand the detailed meaning of the worthy Gotama’s brief statement.	mn41	6	1	mn	41	The People of Sālā
mn41:6.2	Worthy Gotama, please teach us this matter in detail so we can understand the meaning.”	mn41	6	2	mn	41	The People of Sālā
mn41:6.3	“Well then, householders, listen and apply your mind well, I will speak.”	mn41	6	3	mn	41	The People of Sālā
mn41:6.4	“Yes, worthy sir,” they replied.	mn41	6	4	mn	41	The People of Sālā
mn41:6.5	The Buddha said this:	mn41	6	5	mn	41	The People of Sālā
mn41:7.1	“Householders, unprincipled and immoral conduct is threefold by way of body, fourfold by way of speech, and threefold by way of mind.	mn41	7	1	mn	41	The People of Sālā
mn41:8.1	And how is unprincipled and immoral conduct threefold by way of body?	mn41	8	1	mn	41	The People of Sālā
mn41:8.2	It’s when a certain person kills living creatures. They’re violent, bloody-handed, a hardened killer, merciless to living beings.	mn41	8	2	mn	41	The People of Sālā
mn41:8.3	They steal. With the intention to commit theft, they take the wealth or belongings of others from village or wilderness.	mn41	8	3	mn	41	The People of Sālā
mn41:8.4	They commit sexual misconduct. They have sexual relations with women who have their mother, father, both mother and father, brother, sister, relatives, or clan as guardian. They have sexual relations with a woman who is protected on principle, or who has a husband, or whose violation is punishable by law, or even one who has been garlanded as a token of betrothal.	mn41	8	4	mn	41	The People of Sālā
mn41:8.5	This is how unprincipled and immoral conduct is threefold by way of body.	mn41	8	5	mn	41	The People of Sālā
mn41:9.1	And how is unprincipled and immoral conduct fourfold by way of speech?	mn41	9	1	mn	41	The People of Sālā
mn41:9.2	It’s when a certain person lies. They’re summoned to a council, an assembly, a family meeting, a guild, or to the royal court, and asked to bear witness: ‘Please, worthy man, say what you know.’ Not knowing, they say ‘I know.’ Knowing, they say ‘I don’t know.’ Not seeing, they say ‘I see.’ And seeing, they say ‘I don’t see.’ So they deliberately lie for the sake of themselves or another, or for some trivial worldly reason.	mn41	9	2	mn	41	The People of Sālā
mn41:9.3	They speak divisively. They repeat in one place what they heard in another so as to divide people against each other. And so they divide those who are harmonious, supporting division, delighting in division, loving division, speaking words that promote division.	mn41	9	3	mn	41	The People of Sālā
mn41:9.4	They speak harshly. They use the kinds of words that are cruel, nasty, hurtful, offensive, bordering on anger, not leading to immersion.	mn41	9	4	mn	41	The People of Sālā
mn41:9.5	They talk nonsense. Their speech is untimely, and is neither factual nor beneficial. It has nothing to do with the teaching or the training. Their words have no value, and are untimely, unreasonable, rambling, and pointless.	mn41	9	5	mn	41	The People of Sālā
mn41:9.6	This is how unprincipled and immoral conduct is fourfold by way of speech.	mn41	9	6	mn	41	The People of Sālā
mn41:10.1	And how is unprincipled and immoral conduct threefold by way of mind?	mn41	10	1	mn	41	The People of Sālā
mn41:10.2	It’s when a certain person is covetous. They covet the wealth and belongings of others: ‘Oh, if only their belongings were mine!’	mn41	10	2	mn	41	The People of Sālā
mn41:10.3	They have ill will and malicious intentions: ‘May these sentient beings be killed, slaughtered, slain, destroyed, or annihilated!’	mn41	10	3	mn	41	The People of Sālā
mn41:10.4	They have wrong view. Their perspective is distorted:	mn41	10	4	mn	41	The People of Sālā
mn41:10.5	‘There’s no meaning in giving, sacrifice, or offerings. There’s no fruit or result of good and bad deeds. There’s no afterlife. There’s no such thing as mother and father, or beings that are reborn spontaneously. And there’s no ascetic or brahmin who is rightly comported and rightly practiced, and who describes the afterlife after realizing it with their own insight.’	mn41	10	5	mn	41	The People of Sālā
mn41:10.6	This is how unprincipled and immoral conduct is threefold by way of mind.	mn41	10	6	mn	41	The People of Sālā
mn41:10.7	That’s how unprincipled and immoral conduct is the reason why some sentient beings, when their body breaks up, after death, are reborn in a place of loss, a bad place, the underworld, hell.	mn41	10	7	mn	41	The People of Sālā
mn41:11.1	Householders, principled and moral conduct is threefold by way of body, fourfold by way of speech, and threefold by way of mind.	mn41	11	1	mn	41	The People of Sālā
mn41:12.1	And how is principled and moral conduct threefold by way of body?	mn41	12	1	mn	41	The People of Sālā
mn41:12.2	It’s when a certain person gives up killing living creatures. They renounce the rod and the sword. They’re scrupulous and kind, living full of sympathy for all living beings.	mn41	12	2	mn	41	The People of Sālā
mn41:12.3	They give up stealing. They don’t, with the intention to commit theft, take the wealth or belongings of others from village or wilderness.	mn41	12	3	mn	41	The People of Sālā
mn41:12.4	They give up sexual misconduct. They don’t have sexual relations with women who have their mother, father, both mother and father, brother, sister, relatives, or clan as guardian. They don’t have sexual relations with a woman who is protected on principle, or who has a husband, or whose violation is punishable by law, or even one who has been garlanded as a token of betrothal.	mn41	12	4	mn	41	The People of Sālā
mn41:12.5	This is how principled and moral conduct is threefold by way of body.	mn41	12	5	mn	41	The People of Sālā
mn41:13.1	And how is principled and moral conduct fourfold by way of speech?	mn41	13	1	mn	41	The People of Sālā
mn41:13.2	It’s when a certain person gives up lying. They’re summoned to a council, an assembly, a family meeting, a guild, or to the royal court, and asked to bear witness: ‘Please, worthy man, say what you know.’ Not knowing, they say ‘I don’t know.’ Knowing, they say ‘I know.’ Not seeing, they say ‘I don’t see.’ And seeing, they say ‘I see.’ So they don’t deliberately lie for the sake of themselves or another, or for some trivial worldly reason.	mn41	13	2	mn	41	The People of Sālā
mn41:13.3	They give up divisive speech. They don’t repeat in one place what they heard in another so as to divide people against each other. Instead, they reconcile those who are divided, supporting unity, delighting in harmony, loving harmony, speaking words that promote harmony.	mn41	13	3	mn	41	The People of Sālā
mn41:13.4	They give up harsh speech. They speak in a way that’s mellow, pleasing to the ear, lovely, going to the heart, polite, likable, and agreeable to the people.	mn41	13	4	mn	41	The People of Sālā
mn41:13.5	They give up talking nonsense. Their words are timely, true, and meaningful, in line with the teaching and training. They say things at the right time which are valuable, reasonable, succinct, and beneficial.	mn41	13	5	mn	41	The People of Sālā
mn41:13.6	This is how principled and moral conduct is fourfold by way of speech.	mn41	13	6	mn	41	The People of Sālā
mn41:14.1	And how is principled and moral conduct threefold by way of mind?	mn41	14	1	mn	41	The People of Sālā
mn41:14.2	It’s when a certain person is not covetous. They don’t covet the wealth and belongings of others: ‘Oh, if only their belongings were mine!’	mn41	14	2	mn	41	The People of Sālā
mn41:14.3	They have a kind heart and loving intentions: ‘May these sentient beings live free of enmity and ill will, untroubled and happy!’	mn41	14	3	mn	41	The People of Sālā
mn41:14.4	They have right view, an undistorted perspective:	mn41	14	4	mn	41	The People of Sālā
