segment_id	segment_text	comment_text
an4.7:1.2	What four?	NA
an4.7:1.3	A monk,	NA
an4.7:1.4	a nun,	NA
an4.7:1.5	a layman,	NA
an4.7:1.6	and a laywoman.	NA
an4.7:1.7	These four who are competent, educated, assured, and learned, who have memorized the teachings and practice in line with the teachings, beautify the Saṅgha.	NA
an4.7:2.1	Whoever is competent and assured,	NA
an4.7:2.2	learned, a memorizer of the teachings,	NA
an4.7:2.3	who lives in line with the teachings—	NA
an4.7:2.4	such a person is said to beautify the Saṅgha.	NA
an4.7:3.1	A monk accomplished in ethics,	NA
an4.7:3.2	and a learned nun,	NA
an4.7:3.3	a faithful layman,	NA
an4.7:3.4	and a faithful laywoman, too:	NA
an4.7:3.5	these beautify the Saṅgha,	NA
an4.7:3.6	they are the beautifiers of the Saṅgha.”	NA
an4.7:3.7	NA	NA
an4.8:0.1	Numbered Discourses 4.8	NA
an4.8:0.2	1. At Wares Village	NA
an4.8:0.3	Self-assured	NA
an4.8:1.1	“Mendicants, a Realized One has four kinds of self-assurance. With these he claims the bull’s place, roars his lion’s roar in the assemblies, and turns the divine wheel.	NA
an4.8:1.2	What four?	NA
an4.8:1.3	I see no reason for anyone—whether ascetic, brahmin, god, Māra, or the Divinity, or anyone else in the world—to legitimately scold me, saying: ‘You claim to be a fully awakened Buddha, but you don’t understand these things.’	NA
an4.8:1.4	Since I see no such reason, I live secure, fearless, and assured.	NA
an4.8:2.1	I see no reason for anyone—whether ascetic, brahmin, god, Māra, or the Divinity, or anyone else in the world—to legitimately scold me, saying: ‘You claim to have ended all defilements, but you still have these defilements.’	NA
an4.8:2.2	Since I see no such reason, I live secure, fearless, and assured.	NA
an4.8:3.1	I see no reason for anyone—whether ascetic, brahmin, god, Māra, or the Divinity, or anyone else in the world—to legitimately scold me, saying: ‘The acts that you say are obstructions are not really obstructions for the one who performs them.’	NA
an4.8:3.2	Since I see no such reason, I live secure, fearless, and assured.	NA
an4.8:4.1	I see no reason for anyone—whether ascetic, brahmin, god, Māra, or the Divinity, or anyone else in the world—to legitimately scold me, saying: ‘Though you teach that this teaching leads to the goal of the complete ending of suffering, it doesn’t lead there for one who practices it.’	NA
an4.8:4.2	Since I see no such reason, I live secure, fearless, and assured.	NA
an4.8:4.3	A Realized One has these four kinds of self-assurance. With these he claims the bull’s place, roars his lion’s roar in the assemblies, and turns the divine wheel.	NA
an4.8:5.1	The various grounds for criticism	NA
an4.8:5.2	that ascetics and brahmins rely on	NA
an4.8:5.3	vanish on reaching a Realized One,	NA
an4.8:5.4	assured, gone beyond grounds for criticism.	NA
an4.8:6.1	He rolls forth the Wheel of Dhamma <j>as a consummate one,	NA
an4.8:6.2	complete, sympathetic for all living creatures.	NA
an4.8:6.3	Sentient beings revere him, <j>first among gods and humans,	NA
an4.8:6.4	who has gone beyond rebirth.”	NA
an4.8:6.5	NA	NA
an4.9:0.1	Numbered Discourses 4.9	NA
an4.9:0.2	1. At Wares Village	NA
an4.9:0.3	The Arising of Craving	NA
an4.9:1.1	“Mendicants, there are four things that give rise to craving in a mendicant.	NA
an4.9:1.2	What four?	NA
an4.9:1.3	For the sake of robes,	NA
an4.9:1.4	almsfood,	NA
an4.9:1.5	lodgings,	NA
an4.9:1.6	or rebirth in this or that state.	NA
an4.9:1.7	These are the four things that give rise to craving in a mendicant.	NA
an4.9:2.1	Craving is a person’s partner	NA
an4.9:2.2	as they transmigrate on this long journey.	NA
an4.9:2.3	They go from this state to another,	NA
an4.9:2.4	but don’t escape transmigration.	NA
an4.9:3.1	Knowing this drawback—	NA
an4.9:3.2	that craving is the cause of suffering—	NA
an4.9:3.3	rid of craving, free of grasping,	NA
an4.9:3.4	a mendicant would wander mindful.”	NA
an4.9:3.5	NA	NA
an4.10:0.1	Numbered Discourses 4.10	NA
an4.10:0.2	1. At Wares Village	NA
an4.10:0.3	Yokes	NA
an4.10:1.1	“Mendicants, there are these four yokes.	NA
an4.10:1.2	What four?	NA
an4.10:1.3	The yokes of sensual pleasures, future lives, views, and ignorance.	NA
an4.10:1.4	And what is the yoke of sensual pleasures?	NA
an4.10:1.5	It’s when you don’t truly understand sensual pleasures’ origin, ending, gratification, drawback, and escape.	NA
an4.10:1.6	So greed, relishing, affection, infatuation, thirst, passion, attachment, and craving for sensual pleasures linger on inside.	NA
an4.10:1.7	This is called the yoke of sensual pleasures.	NA
an4.10:1.8	Such is the yoke of sensual pleasures.	NA
an4.10:2.1	And what is the yoke of future lives?	NA
an4.10:2.2	It’s when you don’t truly understand future lives’ origin, ending, gratification, drawback, and escape.	NA
an4.10:2.3	So greed, relishing, affection, infatuation, thirst, passion, attachment, and craving for continued existence linger on inside.	NA
an4.10:2.4	This is called the yoke of future lives.	NA
an4.10:2.5	Such are the yokes of sensual pleasures and future lives.	NA
an4.10:3.1	And what is the yoke of views?	NA
an4.10:3.2	It’s when you don’t truly understand views’ origin, ending, gratification, drawback, and escape.	NA
an4.10:3.3	So greed, relishing, affection, infatuation, thirst, passion, attachment, and craving for views linger on inside.	NA
an4.10:3.4	This is called the yoke of views.	NA
an4.10:3.5	Such are the yokes of sensual pleasures, future lives, and views.	NA
an4.10:4.1	And what is the yoke of ignorance?	NA
an4.10:4.2	It’s when you don’t truly understand the six fields of contact’s origin, ending, gratification, drawback, and escape,	NA
an4.10:4.3	so ignorance and unknowing of the six fields of contact linger on inside.	NA
an4.10:4.4	This is called the yoke of ignorance.	NA
an4.10:4.5	Such are the yokes of sensual pleasures, future lives, views, and ignorance.	NA
an4.10:4.6	These are bad, unskillful qualities that are corrupting, leading to future lives, hurtful, resulting in suffering and future rebirth, old age, and death. That’s why someone yoked to them is called: ‘one who has not found sanctuary from the yoke’.	NA
an4.10:4.7	These are the four yokes.	NA
an4.10:5.1	There are these four kinds of unyoking.	NA
an4.10:5.2	What four?	NA
an4.10:5.3	Unyoking from sensual pleasures, future lives, views, and ignorance.	NA
an4.10:5.4	And what is unyoking from sensual pleasures?	NA
an4.10:5.5	It’s when you truly understand sensual pleasures’ origin, ending, gratification, drawback, and escape.	NA
an4.10:5.6	So greed, relishing, affection, infatuation, thirst, passion, attachment, and craving for sensual pleasures don’t linger on inside.	NA
an4.10:5.7	This is called unyoking from sensual pleasures.	NA
an4.10:5.8	Such is unyoking from sensual pleasures.	NA
an4.10:6.1	And what is unyoking from future lives?	NA
an4.10:6.2	It’s when you truly understand future lives’ origin, ending, gratification, drawback, and escape.	NA
an4.10:6.3	So greed, relishing, affection, infatuation, thirst, passion, attachment, and craving for continued existence don’t linger on inside.	NA
an4.10:6.4	This is called unyoking from future lives.	NA
an4.10:6.5	Such is unyoking from sensual pleasures and future lives.	NA
an4.10:7.1	And what is unyoking from views?	NA
an4.10:7.2	It’s when you truly understand views’ origin, ending, gratification, drawback, and escape.	NA
an4.10:7.3	So greed, relishing, affection, infatuation, thirst, passion, attachment, and craving for views don’t linger on inside.	NA
an4.10:7.4	This is called unyoking from views.	NA
an4.10:7.5	Such is unyoking from sensual pleasures, future lives, and views.	NA
an4.10:8.1	And what is unyoking from ignorance?	NA
an4.10:8.2	It’s when you truly understand the six fields of contact’s origin, ending, gratification, drawback, and escape,	NA
an4.10:8.3	so ignorance and unknowing of the six fields of contact don’t linger on inside.	NA
an4.10:8.4	This is called unyoking from ignorance.	NA
an4.10:8.5	Such is unyoking from sensual pleasures, future lives, views, and ignorance.	NA
an4.10:8.6	These are bad, unskillful qualities that are corrupting, leading to future lives, hurtful, resulting in suffering and future rebirth, old age, and death. That’s why someone unyoked from them is called: ‘one who has found sanctuary from the yoke’.	NA
an4.10:8.7	These are the four kinds of unyoking.	NA
an4.10:9.1	Yoked to both sensual pleasures	NA
an4.10:9.2	and the desire to be reborn in a future life;	NA
an4.10:9.3	yoked also to views,	NA
an4.10:9.4	and governed by ignorance,	NA
an4.10:10.1	sentient beings continue to transmigrate,	NA
an4.10:10.2	with ongoing birth and death.	NA
an4.10:10.3	But those who fully understand sensual pleasures,	NA
an4.10:10.4	and the yoke to all future lives;	NA
an4.10:11.1	with the yoke of views eradicated,	NA
an4.10:11.2	and ignorance dispelled,	NA
an4.10:11.3	unyoked from all yokes,	NA
an4.10:11.4	truly those sages have slipped their yoke.”	NA
an4.10:11.5	NA	NA
an4.10:11.6	NA	NA
an4.10:12.0	NA	NA
an4.10:12.1	NA	NA
an4.10:12.2	NA	NA
an4.10:12.3	NA	NA
an4.10:12.4	NA	NA
an4.11:0.1	Numbered Discourses 4.11	NA
an4.11:0.2	2. Walking	NA
an4.11:0.3	Walking	NA
an4.11:1.1	“Mendicants, suppose a mendicant has a sensual, malicious, or cruel thought while walking.	NA
an4.11:1.2	They tolerate it and don’t give it up, get rid of it, eliminate it, and obliterate it.	NA
an4.11:1.3	Such a mendicant is said to be ‘not keen or prudent, always lazy, and lacking energy’ when walking.	NA
an4.11:2.1	Suppose a mendicant has a sensual, malicious, or cruel thought while standing …	NA
an4.11:2.2	NA	NA
an4.11:2.3	NA	NA
an4.11:3.1	sitting …	NA
an4.11:3.2	NA	NA
an4.11:3.3	NA	NA
an4.11:4.1	or when lying down while awake.	NA
an4.11:4.2	They tolerate it and don’t give it up, get rid of it, eliminate it, and obliterate it.	NA
an4.11:4.3	Such a mendicant is said to be ‘not keen or prudent, always lazy, and lacking energy’ when lying down while awake.	NA
an4.11:5.1	Suppose a mendicant has a sensual, malicious, or cruel thought while walking.	NA
an4.11:5.2	They don’t tolerate it, but give it up, get rid of it, eliminate it, and obliterate it.	NA
an4.11:5.3	Such a mendicant is said to be ‘keen and prudent, always energetic and determined’ when walking.	NA
an4.11:6.1	Suppose a mendicant has a sensual, malicious, or cruel thought while standing …	NA
an4.11:6.2	NA	NA
an4.11:6.3	NA	NA
an4.11:7.1	sitting …	NA
an4.11:7.2	NA	NA
an4.11:7.3	NA	NA
an4.11:8.1	or when lying down while awake.	NA
an4.11:8.2	They don’t tolerate it, but give it up, get rid of it, eliminate it, and obliterate it.	NA
an4.11:8.3	Such a mendicant is said to be ‘keen and prudent, always energetic and determined’ when lying down while awake.”	NA
an4.11:9.1	Whether walking or standing,	NA
an4.11:9.2	sitting or lying down,	NA
an4.11:9.3	if you think a bad thought	NA
an4.11:9.4	to do with the domestic life,	NA
an4.11:10.1	you’re on the wrong path,	NA
an4.11:10.2	lost among things that delude.	NA
an4.11:10.3	Such a mendicant is incapable	NA
an4.11:10.4	of experiencing the highest awakening.	NA
an4.11:11.1	But one who, whether standing or walking,	NA
an4.11:11.2	sitting or lying down,	NA
an4.11:11.3	has calmed their thoughts,	NA
an4.11:11.4	loving peace of mind;	NA
an4.11:11.5	such a mendicant is capable	NA
an4.11:11.6	of experiencing the highest awakening.”	NA
an4.11:11.7	NA	NA
an4.12:0.1	Numbered Discourses 4.12	NA
an4.12:0.2	2. Walking	NA
an4.12:0.3	Ethics	NA
an4.12:1.1	“Mendicants, live by the ethical precepts and the monastic code. Live restrained in the monastic code, conducting yourselves well and resorting for alms in suitable places. Seeing danger in the slightest fault, keep the rules you’ve undertaken.	NA
an4.12:1.2	When you’ve done this, what more is there to do?	NA
an4.12:2.1	Suppose a mendicant has got rid of desire and ill will while walking, and has given up dullness and drowsiness, restlessness and remorse, and doubt. Their energy is roused up and unflagging, their mindfulness is established and lucid, their body is tranquil and undisturbed, and their mind is immersed in samādhi. Such a mendicant is said to be ‘keen and prudent, always energetic and determined’ when walking.	NA
an4.12:3.1	Suppose a mendicant has got rid of desire and ill will while standing …	NA
an4.12:4.1	sitting …	NA
an4.12:5.1	and when lying down while awake, and has given up dullness and drowsiness, restlessness and remorse, and doubt. Their energy is roused up and unflagging, their mindfulness is established and lucid, their body is tranquil and undisturbed, and their mind is immersed in samādhi and unified. Such a mendicant is said to be ‘keen and prudent, always energetic and determined’ when lying down while awake.	NA
an4.12:6.1	Carefully walking, carefully standing,	NA
an4.12:6.2	carefully sitting, carefully lying;	NA
an4.12:6.3	a mendicant carefully bends their limbs,	NA
an4.12:6.4	and carefully extends them.	NA
an4.12:7.1	Above, below, all round,	NA
an4.12:7.2	as far as the earth extends;	NA
an4.12:7.3	they scrutinize the rise and fall	NA
an4.12:7.4	of phenomena such as the aggregates.	NA
an4.12:8.1	Training in what leads to serenity of heart,	NA
an4.12:8.2	always staying mindful;	NA
an4.12:8.3	they call such a mendicant	NA
an4.12:8.4	‘always determined’.”	NA
an4.12:8.5	NA	NA
an4.13:0.1	Numbered Discourses 4.13	NA
an4.13:0.2	2. Walking	NA
an4.13:0.3	Effort	NA
an4.13:1.1	“Mendicants, there are these four right efforts.	NA
an4.13:1.2	What four?	NA
an4.13:1.3	A mendicant generates enthusiasm, tries, makes an effort, exerts the mind, and strives so that bad, unskillful qualities don’t arise.	NA
an4.13:1.4	They generate enthusiasm, try, make an effort, exert the mind, and strive so that bad, unskillful qualities that have arisen are given up.	NA
an4.13:1.5	They generate enthusiasm, try, make an effort, exert the mind, and strive so that skillful qualities arise.	NA
an4.13:1.6	They generate enthusiasm, try, make an effort, exert the mind, and strive so that skillful qualities that have arisen remain, are not lost, but increase, mature, and are fulfilled by development.	NA
an4.13:1.7	These are the four right efforts.	NA
an4.13:2.1	By rightly striving, <j>they’ve crushed Māra’s sovereignty;	NA
an4.13:2.2	unattached, they’ve gone beyond  <j>the peril of birth and death.	NA
an4.13:2.3	Contented and unstirred, <j>they’ve vanquished Māra and his mount;	NA
an4.13:2.4	now they’ve gone beyond all Namuci’s forces, <j>they’re happy.”	NA
an4.13:2.5	NA	NA
an4.14:0.1	Numbered Discourses 4.14	NA
an4.14:0.2	2. Walking	NA
an4.14:0.3	Restraint	NA
an4.14:1.1	“Mendicants, there are these four efforts.	NA
an4.14:1.2	What four?	NA
an4.14:1.3	The efforts to restrain, to give up, to develop, and to preserve.	NA
an4.14:1.4	And what, mendicants, is the effort to restrain?	NA
an4.14:1.5	When a mendicant sees a sight with their eyes, they don’t get caught up in the features and details.	NA
an4.14:1.6	If the faculty of sight were left unrestrained, bad unskillful qualities of covetousness and displeasure would become overwhelming. For this reason, they practice restraint, protecting the faculty of sight, and achieving its restraint.	NA
an4.14:1.7	When they hear a sound with their ears …	NA
an4.14:1.8	When they smell an odor with their nose …	NA
an4.14:1.9	When they taste a flavor with their tongue …	NA
an4.14:1.10	When they feel a touch with their body …	NA
an4.14:1.11	When they know an idea with their mind, they don’t get caught up in the features and details.	NA
an4.14:1.12	If the faculty of mind were left unrestrained, bad unskillful qualities of covetousness and displeasure would become overwhelming. For this reason, they practice restraint, protecting the faculty of mind, and achieving its restraint.	NA
an4.14:1.13	This is called the effort to restrain.	NA
an4.14:2.1	And what, mendicants, is the effort to give up?	NA
an4.14:2.2	It’s when a mendicant doesn’t tolerate a sensual,	NA
an4.14:2.3	malicious,	NA
an4.14:2.4	or cruel thought that’s arisen, but gives it up, gets rid of it, eliminates it, and obliterates it.	NA
an4.14:2.5	They don’t tolerate any bad, unskillful qualities that have arisen, but give them up, get rid of them, eliminate them, and obliterate them.	NA
an4.14:2.6	This is called the effort to give up.	NA
an4.14:3.1	And what, mendicants, is the effort to develop?	NA
an4.14:3.2	It’s when a mendicant develops the awakening factors of mindfulness,	NA
an4.14:3.3	investigation of principles,	NA
an4.14:3.4	energy,	NA
an4.14:3.5	rapture,	NA
an4.14:3.6	tranquility,	NA
an4.14:3.7	immersion,	NA
an4.14:3.8	and equanimity, which rely on seclusion, fading away, and cessation, and ripen as letting go.	NA
an4.14:3.9	This is called the effort to develop.	NA
an4.14:4.1	And what, mendicants, is the effort to preserve?	NA
an4.14:4.2	It’s when a mendicant preserves a meditation subject that’s a fine basis of immersion: the perception of a skeleton, a worm-infested corpse, a livid corpse, a split open corpse, or a bloated corpse.	BB’s “object of concentration” is wrong. A) samadhi isn’t concentration B) nimitta isn’t object C) samadhinimitta is elsewhere defined as satipatthana, and since the corpse meditations are part of satipatthana, it must have the same meaning here. Satipatthana is normally the seventh factor of the 8fold path, leading to the 8th factor, samadhi. A normal, in fact very common, meaning of nimitta is “cause, ground, basis”, a meaning that stems from “precursor” as in “dawn is the precursor of the sunrise”. That’s obviously the meaning here: the samadhinimitta is that which is the precursor or basis for samadhi, i.e. it’s the meditation (satipatthana) that you do to get into _jhāna_.
an4.14:4.3	This is called the effort to preserve.	NA
an4.14:4.4	These are the four efforts.	NA
an4.14:5.1	Restraint and giving up,	NA
an4.14:5.2	development and preservation:	NA
an4.14:5.3	these are the four efforts	NA
an4.14:5.4	taught by the kinsman of the Sun.	NA
an4.14:5.5	Any mendicant who keenly applies these	NA
an4.14:5.6	may attain the ending of suffering.”	NA
an4.14:5.7	NA	NA
an4.15:0.1	Numbered Discourses 4.15	NA
an4.15:0.2	2. Walking	NA
an4.15:0.3	Regarded as Foremost	NA
an4.15:1.1	“Mendicants, these four are regarded as foremost.	NA
an4.15:1.2	What four?	NA
an4.15:1.3	The foremost in size of incarnation is	NA
an4.15:1.4	Rāhu, lord of titans.	NA
an4.15:1.5	The foremost pleasure seeker is	NA
an4.15:1.6	King Mandhātā.	NA
an4.15:1.7	The foremost in sovereignty is	NA
an4.15:1.8	Māra the Wicked.	NA
an4.15:1.9	In this world—with its gods, Māras, and divinities, this population with its ascetics and brahmins, gods and humans—a Realized One, the perfected one, the fully awakened Buddha is said to be the best.	NA
an4.15:1.10	These are the four regarded as foremost.	NA
an4.15:2.1	Rāhu is foremost in size of incarnation,	NA
an4.15:2.2	Mandhātā in enjoying sensual pleasures,	NA
an4.15:2.3	Māra in sovereignty,	NA
an4.15:2.4	shining with power and glory.	NA
an4.15:3.1	Above, below, all round,	NA
an4.15:3.2	as far as the earth extends;	NA
an4.15:3.3	in all the world with its gods,	NA
an4.15:3.4	the Buddha is declared foremost.”	NA
an4.15:3.5	NA	NA
an4.16:0.1	Numbered Discourses 4.16	NA
an4.16:0.2	2. Walking	NA
an4.16:0.3	Subtlety	NA
an4.16:1.1	“Mendicants, there are these four kinds of subtlety.	NA
an4.16:1.2	What four?	NA
an4.16:1.3	A mendicant has ultimate subtlety of form.	NA
an4.16:1.4	They don’t see any other subtlety of form that’s better or finer than that,	NA
an4.16:1.5	nor do they aim for it.	NA
an4.16:1.6	A mendicant has ultimate subtlety of feeling.	NA
an4.16:1.7	They don’t see any other subtlety of feeling that’s better or finer than that,	NA
an4.16:1.8	nor do they aim for it.	NA
an4.16:1.9	A mendicant has ultimate subtlety of perception.	NA
an4.16:1.10	They don’t see any other subtlety of perception that’s better or finer than that,	NA
an4.16:1.11	nor do they aim for it.	NA
an4.16:1.12	A mendicant has ultimate subtlety of choices.	NA
an4.16:1.13	They don’t see any other subtlety of choices that’s better or finer than that,	NA
an4.16:1.14	nor do they aim for it.	NA
an4.16:1.15	These are the four kinds of subtlety.	NA
an4.16:2.1	Knowing the subtlety of form,	NA
an4.16:2.2	the cause of feelings,	NA
an4.16:2.3	where perception comes from,	NA
an4.16:2.4	and where it ends;	NA
an4.16:2.5	and knowing choices as other,	NA
an4.16:2.6	as suffering and as not-self,	NA
an4.16:3.1	that mendicant sees rightly,	NA
an4.16:3.2	peaceful, in love with the state of peace.	NA
an4.16:3.3	They bear their final body,	NA
an4.16:3.4	having vanquished Māra and his mount.”	NA
an4.16:3.5	NA	NA
an4.17:0.1	Numbered Discourses 4.17	NA
an4.17:0.2	2. Walking	NA
an4.17:0.3	Prejudice (1st)	NA
an4.17:1.1	“Mendicants, there are these four ways of making prejudiced decisions.	NA
an4.17:1.2	What four?	NA
an4.17:1.3	Making decisions prejudiced by favoritism, hostility, stupidity, and cowardice.	NA
an4.17:1.4	These are the four ways of making prejudiced decisions.	NA
an4.17:2.1	If you act against the teaching	NA
an4.17:2.2	out of favoritism, hostility, cowardice, or stupidity,	NA
an4.17:2.3	your fame fades away,	NA
an4.17:2.4	like the moon in the waning fortnight.”	NA
an4.17:2.5	NA	NA
an4.18:0.1	Numbered Discourses 4.18	NA
an4.18:0.2	2. Walking	NA
an4.18:0.3	Prejudice (2nd)	NA
an4.18:1.1	“Mendicants, there are these four ways of making unprejudiced decisions.	NA
an4.18:1.2	What four?	NA
an4.18:1.3	Making decisions unprejudiced by favoritism, hostility, stupidity, and cowardice.	NA
an4.18:1.4	These are the four ways of making unprejudiced decisions.	NA
an4.18:2.1	If you don’t act against the teaching	NA
an4.18:2.2	out of favoritism, hostility, cowardice, and stupidity,	NA
an4.18:2.3	your fame swells,	NA
an4.18:2.4	like the moon in the waxing fortnight.”	NA
an4.18:2.5	NA	NA
an4.19:0.1	Numbered Discourses 4.19	NA
an4.19:0.2	2. Walking	NA
an4.19:0.3	Prejudice (3rd)	NA
an4.19:1.1	“Mendicants, there are these four ways of making prejudiced decisions.	NA
an4.19:1.2	What four?	NA
an4.19:1.3	Making decisions prejudiced by favoritism, hostility, stupidity, and cowardice.	NA
an4.19:1.4	These are the four ways of making prejudiced decisions.	NA
an4.19:2.1	There are these four ways of making unprejudiced decisions.	NA
an4.19:2.2	What four?	NA
an4.19:2.3	Making decisions unprejudiced by favoritism, hostility, stupidity, and cowardice.	NA
an4.19:2.4	These are the four ways of making unprejudiced decisions.	NA
an4.19:3.1	If you act against the teaching	NA
an4.19:3.2	out of favoritism, hostility, cowardice, or stupidity,	NA
an4.19:3.3	your fame fades away,	NA
an4.19:3.4	like the moon in the waning fortnight.	NA
an4.19:4.1	If you don’t act against the teaching	NA
an4.19:4.2	out of favoritism, hostility, cowardice, and stupidity,	NA
an4.19:4.3	your fame swells,	NA
an4.19:4.4	like the moon in the waxing fortnight.”	NA
an4.19:4.5	NA	NA
an4.20:0.1	Numbered Discourses 4.20	NA
an4.20:0.2	2. Walking	NA
an4.20:0.3	A Meal Designator	NA
an4.20:1.1	“Mendicants, a meal designator who has four qualities is cast down to hell.	NA
an4.20:1.2	What four?	NA
an4.20:1.3	They make decisions prejudiced by favoritism, hostility, stupidity, and cowardice.	NA
an4.20:1.4	A meal designator who has these four qualities is cast down to hell.	NA
an4.20:2.1	A meal designator who has four qualities is raised up to heaven.	NA
an4.20:2.2	What four?	NA
an4.20:2.3	They make decisions unprejudiced by favoritism, hostility, stupidity, and cowardice.	NA
an4.20:2.4	A meal designator who has these four qualities is raised up to heaven.	NA
an4.20:3.1	All those people with unbridled sensuality,	NA
an4.20:3.2	unprincipled, with no respect for principle,	NA
an4.20:3.3	led astray <j>by favoritism, hostility, stupidity, or cowardice,	NA
an4.20:3.4	are called ‘an assembly of the dregs’:	NA
an4.20:4.1	that’s what was said by the ascetic who knows.	NA
an4.20:4.2	And so those praiseworthy true persons,	NA
an4.20:4.3	standing on principle, doing nothing wrong,	NA
an4.20:4.4	not led astray <j>by favoritism, hostility, stupidity, or cowardice,	NA
an4.20:4.5	are called ‘an assembly of the cream’:	NA
an4.20:4.6	that’s what was said by the ascetic who knows.”	NA
an4.20:4.7	NA	NA
an4.20:4.8	NA	NA
an4.20:5.0	NA	NA
an4.20:5.1	NA	NA
an4.20:5.2	NA	NA
an4.20:5.3	NA	NA
an4.20:5.4	NA	NA
an4.21:0.1	Numbered Discourses 4.21	NA
an4.21:0.2	3. At Uruvelā	NA
an4.21:0.3	At Uruvelā (1st)	NA
an4.21:1.1	So I have heard.	NA
an4.21:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.	NA
an4.21:1.3	There the Buddha addressed the mendicants,	NA
an4.21:1.4	“Mendicants!”	NA
an4.21:1.5	“Venerable sir,” they replied.	NA
an4.21:1.6	The Buddha said this:	NA
an4.21:2.1	“Mendicants, this one time, when I was first awakened, I was staying in Uruvelā at the goatherd’s banyan tree on the bank of the Nerañjarā River.	NA
an4.21:2.2	As I was in private retreat this thought came to mind:	The term rahogata is rendered by BB as “alone “, but it doesn’t quite mean that. In the Vinaya, one may be “rahogata” with a member of the opposite sex, where it is” private to the eye and ear”.
an4.21:2.3	‘One without respect and reverence lives in suffering.	NA
an4.21:2.4	What ascetic or brahmin should I honor and respect and rely on?’	BB has the more literal “live in dependence on”. the term is more normally used for the town that an ascetic lives near. Like many upa-words, it conveys something of “closeness”, a certain warmth. As an accomplished, mature man, to say that he would live “as a dependent” is too strong. What’s conveyed is more of a sense of mentorship, someone who you can turn to when you need, not someone you necessarily “depend” on in the narrow sense.
an4.21:3.1	Then it occurred to me:	NA
an4.21:3.2	‘I would honor and respect and rely on another ascetic or brahmin so as to complete the entire spectrum of ethics, if it were incomplete.	NA
an4.21:3.3	But I don’t see any other ascetic or brahmin in this world—with its gods, Māras, and Divinities, this population with its ascetics and brahmins, its gods and humans—who is more accomplished than myself in ethics, who I should honor and respect and rely on.	NA
an4.21:4.1	I would honor and respect and rely on another ascetic or brahmin so as to complete the entire spectrum of immersion, if it were incomplete.	NA
an4.21:4.2	But I don’t see any other ascetic or brahmin … who is more accomplished than myself in immersion …	NA
an4.21:5.1	I would honor and respect and rely on another ascetic or brahmin so as to complete the entrie spectrum of wisdom, if it were incomplete.	NA
an4.21:5.2	But I don’t see any other ascetic or brahmin in this world … who is more accomplished than myself in wisdom …	NA
an4.21:6.1	I would honor and respect and rely on another ascetic or brahmin so as to complete the entire spectrum of freedom, if it were incomplete.	NA
an4.21:6.2	But I don’t see any other ascetic or brahmin in this world … who is more accomplished than myself in freedom …’	NA
an4.21:7.1	Then it occurred to me:	NA
an4.21:7.2	‘Why don’t I honor and respect and rely on the same teaching to which I was awakened?’	NA
an4.21:8.1	And then the divinity Sahampati, knowing my train of thought, vanished from the realm of divinity and appeared in front of me, as easily as a strong man would extend or contract his arm.	NA
an4.21:8.2	He arranged his robe over one shoulder, raised his joined palms toward me, and said:	NA
an4.21:8.3	‘That’s so true, Blessed One! That’s so true, Holy One!	NA
an4.21:8.4	All the perfected ones, the fully awakened Buddhas who lived in the past honored and respected and relied on this same teaching.	NA
an4.21:8.5	All the perfected ones, the fully awakened Buddhas who will live in the future will honor and respect and rely on this same teaching.	NA
an4.21:8.6	May the Blessed One, who is the perfected one, the fully awakened Buddha at present, also honor and respect and rely on this same teaching.’	NA
an4.21:8.7	That’s what the divinity Sahampati said.	NA
an4.21:8.8	Then he went on to say:	NA
an4.21:9.1	‘All Buddhas, whether in the past,	NA
an4.21:9.2	the Buddhas of the future,	NA
an4.21:9.3	and the Buddha at present—	NA
an4.21:9.4	destroyer of the sorrows of many—	NA
an4.21:10.1	respecting the true teaching	NA
an4.21:10.2	they did live, they do live,	NA
an4.21:10.3	and they also will live.	NA
an4.21:10.4	This is the nature of the Buddhas.	NA
an4.21:11.1	Therefore someone who desires self-knowledge,	NA
an4.21:11.2	and aspires to greatness themselves,	NA
an4.21:11.3	should respect the true teaching,	NA
an4.21:11.4	remembering the instructions of the Buddhas.’	It is tempting to read buddhanusasana, but contexts sch as this and AN 5.78 show that it must refer to all Buddhas.
an4.21:12.1	That’s what the divinity Sahampati said.	NA
an4.21:12.2	Then he bowed and respectfully circled me, keeping me on his right side, before vanishing right there.	NA
an4.21:12.3	Then, knowing the request of the Divinity and what was suitable for myself, I honored and respected and relied on the same teaching to which I was awakened.	NA
an4.21:12.4	And since the Saṅgha has also achieved greatness, I also respect the Saṅgha.”	NA
an4.21:12.5	NA	NA
an4.22:0.1	Numbered Discourses 4.22	NA
an4.22:0.2	3. At Uruvelā	NA
an4.22:0.3	At Uruvelā (2nd)	NA
an4.22:1.1	“Mendicants, this one time, when I was first awakened, I was staying in Uruvelā at the goatherd’s banyan tree on the bank of the Nerañjarā River.	NA
an4.22:1.2	Then several old brahmins—elderly and senior, who were advanced in years and had reached the final stage of life—came up to me, and exchanged greetings with me.	NA
an4.22:1.3	When the greetings and polite conversation were over, they sat down to one side, and said to me:	NA
an4.22:1.4	‘Worthy Gotama, , we have heard this:	NA
