segment_id	segment_text	comment_text
mn18:15.3	If they don’t find anything worth approving, welcoming, or getting attached to in the source from which these arise,	NA
mn18:15.4	just this is the end of the underlying tendencies to desire, repulsion, views, doubt, conceit, the desire to be reborn, and ignorance. This is the end of taking up the rod and the sword, the end of quarrels, arguments, and disputes, of accusations, divisive speech, and lies. This is where these bad, unskillful qualities cease without anything left over.’ This is how I understand the detailed meaning of this summary recital.	NA
mn18:16.1	Eye consciousness arises dependent on the eye and sights. The meeting of the three is contact. Contact is a condition for feeling. What you feel, you perceive. What you perceive, you think about. What you think about, you proliferate. What you proliferate is the source from which judgments driven by proliferating perceptions beset a person. This occurs with respect to sights known by the eye in the past, future, and present.	In this passage, Mahākaccāna deftly unfolds the meaning inside the syntax. For consciousness, contact, and feeling, he repeats the standard analysis of sense experience linked to dependent origination ([sn12.43]()), where each item, expressed as a noun, leads to the next like falling dominoes. Pivoting on feeling (cp. [sn12.43:4.5](), [dn15:18.6]()), he switches to verbs; feeling exerts a force that motivates desire, even though desire itself is left unstated here. In the Pali, the subject of the verbs is implicit, assuming an agent who is feeling, perceiving, thinking, and proliferating. But with proliferating, the syntax changes again. The agent is fully manifest as the “person” who, tragically, is no longer the subject in control of the process, but the hapless object of the swarm of judgments that beset them. It is at this point that time is introduced, as the concept of the “person” binds the mind to suffering in the three periods of time. If we relate this to the origin story, Daṇḍapāṇi has become the “person” he is, full of bitterness and resentment, because of his chronic ruminations on perceived injustices of the past. | Mahākaccāna identifies the “source” left undefined in the Buddha’s statement with proliferation itself. | This passage also clarifies the grammatical relationship between the main terms: perception leads to proliferation and proliferation results in judgments.
mn18:16.2	Ear consciousness arises dependent on the ear and sounds. …	NA
mn18:16.3	Nose consciousness arises dependent on the nose and smells. …	NA
mn18:16.4	Tongue consciousness arises dependent on the tongue and tastes. …	NA
mn18:16.5	Body consciousness arises dependent on the body and touches. …	NA
mn18:16.6	Mind consciousness arises dependent on the mind and ideas. The meeting of the three is contact. Contact is a condition for feeling. What you feel, you perceive. What you perceive, you think about. What you think about, you proliferate. What you proliferate is the source from which judgments driven by proliferating perceptions beset a person. This occurs with respect to ideas known by the mind in the past, future, and present.	Here, rather unsatisfactorily, “ideas” renders _dhammā_. _Dhamma_ in the sense of “what is known by the mind rather than the senses” doesn’t readily map on to a common concept in English. Attempts include “mind objects”, which introduces the Abhidhammic idea of “object” to the suttas, where it is entirely absent; or “(mental) phenomena”, which doesn’t really fit the common meaning of “phenomena” as being what is perceptible by the senses. Etymologically, the correct word would be “noumena”, but this is used only as a technical term in Kantian philosophy where it has a rather different sense. Ñāṇamoḷi’s “idea” might be the least bad option, in the sense of a thought, concept, sensation, or image present in consciousness.
mn18:17.1	Where there is the eye, sights, and eye consciousness, it will be possible to discover evidence of contact.	I take this passage as an encouragement to meditators who may be intimidated by the complex analysis that preceded. Mahākaccāna is assuring his audience that if they can see the fundamentals of sense experience, the rest of the process “will make itself known” (_paññāpessati_). | I render the repetitive phrase _phassapaññattiṁ paññāpessati_ idiomatically as “will discover evidence of contact”, but more literally it might be “the making known of contact will make itself known”.
mn18:17.2	Where there is evidence of contact, it will be possible to discover evidence of feeling.	NA
mn18:17.3	Where there is evidence of feeling, it will be possible to discover evidence of perception.	NA
mn18:17.4	Where there is evidence of perception, it will be possible to discover evidence of thought.	NA
mn18:17.5	Where there is evidence of thought, it will be possible to discover evidence of being beset by judgments driven by proliferating perceptions.	NA
mn18:17.6	Where there is the ear …	NA
mn18:17.7	nose …	NA
mn18:17.8	tongue …	NA
mn18:17.9	body …	NA
mn18:17.10	mind, ideas, and mind consciousness, it will be possible to discover evidence of contact.	NA
mn18:17.11	Where there is evidence of contact, it will be possible to discover evidence of feeling.	NA
mn18:17.12	Where there is evidence of feeling, it will be possible to discover evidence of perception.	NA
mn18:17.13	Where there is evidence of perception, it will be possible to discover evidence of thinking.	NA
mn18:17.14	Where there is evidence of thinking, it will be possible to discover evidence of being beset by judgments driven by proliferating perceptions.	NA
mn18:18.1	Where there is no eye, no sights, and no eye consciousness, it will not be possible to discover evidence of contact.	NA
mn18:18.2	Where there is no evidence of contact, it will not be possible to discover evidence of feeling.	NA
mn18:18.3	Where there is no evidence of feeling, it will not be possible to discover evidence of perception.	NA
mn18:18.4	Where there is no evidence of perception, it will not be possible to discover evidence of thinking.	NA
mn18:18.5	Where there is no evidence of thinking, it will not be possible to discover evidence of being beset by judgments driven by proliferating perceptions.	NA
mn18:18.6	Where there is no ear …	NA
mn18:18.7	no nose …	NA
mn18:18.8	no tongue …	NA
mn18:18.9	no body …	NA
mn18:18.10	no mind, no ideas, and no mind consciousness, it will not be possible to discover evidence of contact.	NA
mn18:18.11	Where there is no evidence of contact, it will not be possible to discover evidence of feeling.	NA
mn18:18.12	Where there is no evidence of feeling, it will not be possible to discover evidence of perception.	NA
mn18:18.13	Where there is no evidence of perception, it will not be possible to discover evidence of thinking.	NA
mn18:18.14	Where there is no evidence of thinking, it will not be possible to discover evidence of being beset by judgments driven by proliferating perceptions.	NA
mn18:19.1	This is how I understand the detailed meaning of that brief summary recital given by the Buddha.	NA
mn18:19.2	NA	NA
mn18:19.3	NA	NA
mn18:19.4	If you wish, you may go to the Buddha and ask him about this.	NA
mn18:19.5	You should remember it in line with the Buddha’s answer.”	NA
mn18:20.1	Then those mendicants, approving and agreeing with what Mahākaccāna said, rose from their seats and went to the Buddha, bowed, sat down to one side, and told him what had happened, adding:	NA
mn18:20.2	NA	NA
mn18:20.3	NA	NA
mn18:20.4	NA	NA
mn18:20.5	NA	NA
mn18:20.6	NA	NA
mn18:20.7	NA	NA
mn18:20.8	NA	NA
mn18:20.9	NA	NA
mn18:20.10	NA	NA
mn18:20.11	NA	NA
mn18:20.12	NA	NA
mn18:20.13	NA	NA
mn18:20.14	NA	NA
mn18:20.15	NA	NA
mn18:20.16	NA	NA
mn18:20.17	“Mahākaccāna clearly explained the meaning to us in this manner, with these words and phrases.”	NA
mn18:21.1	“Mahākaccāna is astute, mendicants, he has great wisdom.	NA
mn18:21.2	If you came to me and asked this question, I would answer it in exactly the same way as Mahākaccāna.	NA
mn18:21.3	That is what it means, and that’s how you should remember it.”	NA
mn18:22.1	When he said this, Venerable Ānanda said to the Buddha,	NA
mn18:22.2	“Sir, suppose a person who was weak with hunger was to obtain a honey-cake. Wherever they taste it, they would enjoy a sweet, delicious flavor.	This simile is also used for the Buddha’s teachings at [an5.194:4.1]().
mn18:22.3	In the same way, wherever a sincere, capable mendicant might examine with wisdom the meaning of this exposition of the teaching they would only gain joy and clarity.	NA
mn18:22.4	Sir, what is the name of this exposition of the teaching?”	NA
mn18:22.5	“Well then, Ānanda, you may remember this exposition of the teaching as ‘The Honey-Cake Discourse’.”	NA
mn18:22.6	That is what the Buddha said.	NA
mn18:22.7	Satisfied, Venerable Ānanda approved what the Buddha said.	NA
mn19:0.1	Middle Discourses 19	NA
mn19:0.2	Two Kinds of Thought	NA
mn19:1.1	So I have heard.	This discourse shows that a meditator must abandon unwholesome thought then wholesome thought before entering absorption. It is one of several discourses that give detailed instructions on dealing with thought in meditation (eg. [mn18](), [mn20](), [an3.101]()). While meditation existed before the Buddha, we do not find this kind of practical advice on how to go about it.
mn19:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.	NA
mn19:1.3	There the Buddha addressed the mendicants,	NA
mn19:1.4	“Mendicants!”	NA
mn19:1.5	“Venerable sir,” they replied.	NA
mn19:1.6	The Buddha said this:	NA
mn19:2.1	“Mendicants, before my awakening—when I was still unawakened but intent on awakening—I thought:	This period of meditative development must have taken place after giving up self-mortification practices. [mn36:34.1]() says that at this point, after restoring his strength by eating solid food, he developed the absorptions, giving the impression that this happened immediately. However, the current sutta, supported by passages such as [mn128:16.2](), shows that this took some time, although it is not clear how long.
mn19:2.2	‘Why don’t I meditate by continually dividing my thoughts into two classes?’	NA
mn19:2.3	So I assigned sensual, malicious, and cruel thoughts	By analyzing thoughts (_vitakka_), he is consciously developing the second factor of the noble eightfold path, right thought (_sammāsaṅkappa_). In this context, _vitakka_ and _saṅkappa_ are synonyms.
mn19:2.4	to one class.	NA
mn19:2.5	And I assigned thoughts of renunciation, good will, and harmlessness	NA
mn19:2.6	to the second class.	NA
mn19:3.1	Then, as I meditated—diligent, keen, and resolute—a sensual thought arose.	NA
mn19:3.2	I understood:	NA
mn19:3.3	‘This sensual thought has arisen in me.	First one knows the thought, understanding it in terms of the framework.
mn19:3.4	It leads to hurting myself, hurting others, and hurting both. It blocks wisdom, it’s on the side of distress, and it doesn’t lead to extinguishment.’	Then one reflects on the causal outcome of the thought.
mn19:3.5	When I reflected that it leads to hurting myself, it went away.	Thoughts are eradicated not by force or judgment, but by reflective wisdom.
mn19:3.6	When I reflected that it leads to hurting others, it went away.	NA
mn19:3.7	When I reflected that it leads to hurting both, it went away.	NA
mn19:3.8	When I reflected that it blocks wisdom, it’s on the side of distress, and it doesn’t lead to extinguishment, it went away.	NA
mn19:3.9	So I gave up, got rid of, and eliminated any sensual thoughts that arose.	NA
mn19:4-5.1	Then, as I meditated—diligent, keen, and resolute—a malicious thought arose …	The difference between “malice” (or “ill will”, _byāpāda_) and “cruelty” (_vihiṁsā_) is subtle; they are the respective opposites of “love” (_mettā_) and “compassion” (_karuṇā_). _Mettā_ wishes well simply and without qualification, just as “malice” wishes ill. But _karuṇa_ takes pleasure in the alleviation of pain, while _vihiṁsā_ takes pleasure in inflicting pain.
mn19:4-5.2	a cruel thought arose.	NA
mn19:4-5.3	I understood:	NA
mn19:4-5.4	‘This cruel thought has arisen in me.	NA
mn19:4-5.5	It leads to hurting myself, hurting others, and hurting both. It blocks wisdom, it’s on the side of distress, and it doesn’t lead to extinguishment.’	NA
mn19:4-5.6	When I reflected that it leads to hurting myself …	NA
mn19:4-5.7	hurting others …	NA
mn19:4-5.8	hurting both, it went away.	NA
mn19:4-5.9	When I reflected that it blocks wisdom, it’s on the side of distress, and it doesn’t lead to extinguishment, it went away.	NA
mn19:4-5.10	So I gave up, got rid of, and eliminated any cruel thoughts that arose.	NA
mn19:6.1	Whatever a mendicant frequently thinks about and considers becomes their heart’s inclination.	This is a key principle underlying Buddhist meditation. Compare Śatapatha Brāhmaṇa 10.5.2.20, where the form in which one worships the divinity determines the divine manifestation.
mn19:6.2	If they often think about and consider sensual thoughts, they’ve given up the thought of renunciation to cultivate sensual thought. Their mind inclines to sensual thoughts.	NA
mn19:6.3	If they often think about and consider malicious thoughts … their mind inclines to malicious thoughts.	NA
mn19:6.4	If they often think about and consider cruel thoughts … their mind inclines to cruel thoughts.	NA
mn19:7.1	Suppose it’s the last month of the rainy season, in autumn, when the crops grow closely together, and a cowherd must take care of the cattle.	Compare [an3.101](), where the Buddha illustrates the same point with a simile of smelting gold.
mn19:7.2	He’d tap and poke them with his staff on this side and that to keep them in check.	NA
mn19:7.3	Why is that?	NA
mn19:7.4	For he sees that if they wander into the crops he could be executed, imprisoned, fined, or condemned.	At this point, a meditator guards against unwholesome thoughts, gently and persistently.
mn19:7.5	In the same way, I saw that unskillful qualities have the drawbacks of sordidness and corruption, and that skillful qualities have the benefit and cleansing power of renunciation.	NA
mn19:8.1	Then, as I meditated—diligent, keen, and resolute—a thought of renunciation arose.	NA
mn19:8.2	I understood:	NA
mn19:8.3	‘This thought of renunciation has arisen in me.	NA
mn19:8.4	It doesn’t lead to hurting myself, hurting others, or hurting both. It nourishes wisdom, it’s on the side of freedom from distress, and it leads to extinguishment.’	NA
mn19:8.5	If I were to keep on thinking and considering this all night …	NA
mn19:8.6	all day …	NA
mn19:8.7	all night and day, I see no danger that would come from that.	Meditators often wish to reach a state free of thought, but thought is a natural and essential function of the mind and wholesome habits of thought are a part of the eightfold path.
mn19:8.8	Still, thinking and considering for too long would tire my body.	NA
mn19:8.9	And when the body is tired, the mind is stressed.	NA
mn19:8.10	And when the mind is stressed, it’s far from immersion.	Even good thought has a limit as the mind is still active. | Bṛhadāraṇyaka Upaniṣad 4.4.21 enjoins the contemplative not to think too much, as it is fatiguing to speech.
mn19:8.11	So I stilled, settled, unified, and immersed my mind internally.	As the sutta later makes clear, this means that he entered absorption. The process described here extends over a period of time during which these different factors arose, rather than a single meditation sitting.
mn19:8.12	Why is that?	NA
mn19:8.13	So that my mind would not be stressed.	NA
mn19:9-10.1	Then, as I meditated—diligent, keen, and resolute—a thought of good will arose …	NA
mn19:9-10.2	a thought of harmlessness arose.	NA
mn19:9-10.3	I understood:	NA
mn19:9-10.4	‘This thought of harmlessness has arisen in me.	NA
mn19:9-10.5	It doesn’t lead to hurting myself, hurting others, or hurting both. It nourishes wisdom, it’s on the side of freedom from distress, and it leads to extinguishment.’	NA
mn19:9-10.6	If I were to keep on thinking and considering this all night …	NA
mn19:9-10.7	all day …	NA
mn19:9-10.8	all night and day, I see no danger that would come from that.	NA
mn19:9-10.9	Still, thinking and considering for too long would tire my body.	NA
mn19:9-10.10	And when the body is tired, the mind is stressed.	NA
mn19:9-10.11	And when the mind is stressed, it’s far from immersion.	NA
mn19:9-10.12	So I stilled, settled, unified, and immersed my mind internally.	NA
mn19:9-10.13	Why is that?	NA
mn19:9-10.14	So that my mind would not be stressed.	NA
mn19:11.1	Whatever a mendicant frequently thinks about and considers becomes their heart’s inclination.	NA
mn19:11.2	If they often think about and consider thoughts of renunciation, they’ve given up sensual thought to cultivate the thought of renunciation. Their mind inclines to thoughts of renunciation.	NA
mn19:11.3	If they often think about and consider thoughts of good will … their mind inclines to thoughts of good will.	NA
mn19:11.4	If they often think about and consider thoughts of harmlessness … their mind inclines to thoughts of harmlessness.	NA
mn19:12.1	Suppose it’s the last month of summer, when all the crops have been gathered within a village, and a cowherd must take care of the cattle. While at the root of a tree or in the open he need only be mindful that	NA
mn19:12.2	the cattle are there.	NA
mn19:12.3	In the same way I needed only to be mindful that	NA
mn19:12.4	those things were there.	Compare [mn140:20.2]() and [an3.102:2.1](), where, when smelting is going well, the goldsmith merely observes with equanimity.
mn19:13.1	My energy was roused up and unflagging, my mindfulness was established and lucid, my body was tranquil and undisturbed, and my mind was immersed in samādhi and unified.	This passage, which describes the process of entering absorption, is here shown to be the opposite of the previous situation where the mind was continuing to think even wholesome thoughts.
mn19:14.1	Quite secluded from sensual pleasures, secluded from unskillful qualities, I entered and remained in the first absorption, which has the rapture and bliss born of seclusion, while placing the mind and keeping it connected.	The first absorption still has _vitakka_, which above was rendered “thought” since it was clearly a verbal process. _Jhāna_ is, however, a state of “higher mind” where all mental processes are elevated. Pleasure is no longer the coarse stimulus of the senses, seclusion is no longer just being physically isolated, rapture is no longer exciting. And _vitakka_ is no longer the activity of verbalizing thought, as the burden of the sutta is to show that even wholesome thought prevents absorption. Rather, it is explained as a subtle process of placing the mind and keeping it in place (as defined at [mn117:14.2]()). The English word “thought” in the sense “to bring something to mind” might be elastic enough to cover this sense, but it is apt to be misleading. | The late canonical Peṭakopadesa has an interesting analysis that precedes the commentarial Theravadin understanding of this point ([Pe 7](https://suttacentral.net/pe7/pli/ms)).
mn19:15.1	As the placing of the mind and keeping it connected were stilled, I entered and remained in the second absorption, which has the rapture and bliss born of immersion, with internal clarity and mind at one, without placing the mind and keeping it connected.	Each _jhāna_ begins as the least refined aspect of the previous _jhāna_ ends. This is not consciously directed, but describes the natural process of settling. The meditator is now fully confident and no longer needs to apply their mind: it is simply still and fully unified.
mn19:16.1	And with the fading away of rapture, I entered and remained in the third absorption, where I meditated with equanimity, mindful and aware, personally experiencing the bliss of which the noble ones declare, ‘Equanimous and mindful, one meditates in bliss.’	The emotional response to bliss matures from the subtle thrill of rapture to the poise of equanimity. Mindfulness is present in all states of deep meditation, but with equanimity it becomes prominent.
mn19:17.1	With the giving up of pleasure and pain, and the ending of former happiness and sadness, I entered and remained in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness.	The emotional poise of equanimity leads to the feeling of pleasure settling into the more subtle neutral feeling. Pain and sadness have been abandoned long before, but are emphasized here as they are subtle counterpart of pleasure.
mn19:18.1	When my mind had immersed in samādhi like this—purified, bright, flawless, rid of corruptions, pliable, workable, steady, and imperturbable—I extended it toward recollection of past lives.	NA
mn19:18.2	I recollected many kinds of past lives, with features and details.	The text is elided in the Pali, but clearly is meant to be understood in full per [mn4:27.2]().
mn19:19.1	This was the first knowledge, which I achieved in the first watch of the night.	NA
mn19:19.2	Ignorance was destroyed and knowledge arose; darkness was destroyed and light arose, as happens for a meditator who is diligent, keen, and resolute.	NA
mn19:20.1	When my mind had become immersed in samādhi like this, I extended it toward knowledge of the death and rebirth of sentient beings.	NA
mn19:20.2	With clairvoyance that is purified and superhuman, I saw sentient beings passing away and being reborn—inferior and superior, beautiful and ugly, in a good place or a bad place. I understood how sentient beings are reborn according to their deeds.	NA
mn19:21.1	This was the second knowledge, which I achieved in the middle watch of the night.	NA
mn19:21.2	Ignorance was destroyed and knowledge arose; darkness was destroyed and light arose, as happens for a meditator who is diligent, keen, and resolute.	NA
mn19:22.1	When my mind had become immersed in samādhi like this, I extended it toward knowledge of the ending of defilements.	NA
mn19:22.2	I truly understood: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering.’	NA
mn19:23.1	I truly understood: ‘These are defilements’ … ‘This is the origin of defilements’ … ‘This is the cessation of defilements’ … ‘This is the practice that leads to the cessation of defilements.’	NA
mn19:23.2	Knowing and seeing like this, my mind was freed from the defilements of sensuality, desire to be reborn, and ignorance.	NA
mn19:23.3	I understood: ‘Rebirth is ended; the spiritual journey has been completed; what had to be done has been done; there is nothing further for this place.’	NA
mn19:24.1	This was the third knowledge, which I achieved in the last watch of the night.	NA
mn19:24.2	Ignorance was destroyed and knowledge arose; darkness was destroyed and light arose, as happens for a meditator who is diligent, keen, and resolute.	NA
mn19:25.1	Suppose that in a forested wilderness there was an expanse of low-lying marshes,	NA
mn19:25.2	and a large herd of deer lived nearby.	NA
mn19:25.3	Then along comes a person who wants to harm, injure, and threaten them.	NA
mn19:25.4	They close off the safe, secure path that leads to happiness, and open the wrong path. There they plant domesticated male and female deer as decoys	NA
mn19:25.5	so that, in due course, that herd of deer would fall to ruin and disaster.	NA
mn19:25.6	Then along comes a person who wants to help keep the herd of deer safe.	NA
mn19:25.7	They open up the safe, secure path that leads to happiness, and close off the wrong path. They get rid of the decoys	NA
mn19:25.8	so that, in due course, that herd of deer would grow, increase, and mature.	NA
mn19:26.1	I’ve made up this simile to make a point.	NA
mn19:26.2	And this is what it means.	NA
mn19:26.3	‘An expanse of low-lying marshes’ is a term for sensual pleasures.	As at [sn22.84:10.11]().
mn19:26.4	‘A large herd of deer’ is a term for sentient beings.	NA
mn19:26.5	‘A person who wants to harm, injure, and threaten them’ is a term for Māra the Wicked.	NA
mn19:26.6	‘The wrong path’ is a term for the wrong eightfold path, that is,	NA
mn19:26.7	wrong view, wrong thought, wrong speech, wrong action, wrong livelihood, wrong effort, wrong mindfulness, and wrong immersion.	NA
mn19:26.8	‘A domesticated male deer’ is a term for greed and relishing.	NA
mn19:26.9	‘A domesticated female deer’ is a term for ignorance.	NA
mn19:26.10	‘A person who wants to help keep the herd of deer safe’ is a term for the Realized One, the perfected one, the fully awakened Buddha.	NA
mn19:26.11	‘The safe, secure path that leads to happiness’ is a term for the noble eightfold path, that is:	NA
mn19:26.12	right view, right thought, right speech, right action, right livelihood, right effort, right mindfulness, and right immersion.	NA
mn19:26.13	So, mendicants, I have opened up the safe, secure path to happiness and closed off the wrong path. And I have got rid of the male and female decoys.	NA
mn19:27.1	Out of sympathy, I’ve done what a teacher should do who wants what’s best for their disciples.	NA
mn19:27.2	Here are these roots of trees, and here are these empty huts. Practice absorption, mendicants! Don’t be negligent! Don’t regret it later! This is my instruction to you.”	NA
mn19:27.3	That is what the Buddha said.	NA
mn19:27.4	Satisfied, the mendicants approved what the Buddha said.	NA
mn20:0.1	Middle Discourses 20	NA
mn20:0.2	How to Stop Thinking	NA
mn20:1.1	So I have heard.	NA
mn20:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.	NA
mn20:1.3	There the Buddha addressed the mendicants,	NA
mn20:1.4	“Mendicants!”	NA
mn20:1.5	“Venerable sir,” they replied.	NA
mn20:1.6	The Buddha said this:	NA
mn20:2.1	“Mendicants, a mendicant committed to the higher mind should focus on five subjects from time to time.	The “higher mind” (_adhicitta_) is the four _jhānas_ ([an3.90:3.1]()). | “Subject” (_nimitta_) here has its normal meaning in meditation contexts: a property of experience that, when focused on, fosters similar properties. This is primarily the chosen subject of meditation, but it also includes any subject that the mind dwells on. | “From time to time” (_kālena kālaṁ_): these are not fundamentals of meditation like mindfulness, which should always be developed, but rather expedients for dealing with specific problems when they arise. A meditator should be familiar with these methods and apply them when needed. However, one should not be over-eager to reach for these methods; they are meant for those times when the normal process of meditation has gone awry.
mn20:2.2	What five?	NA
mn20:3.1	Take a mendicant who is focusing on some subject that gives rise to bad, unskillful thoughts connected with desire, hate, and delusion. That mendicant should focus on some other subject connected with the skillful.	For example, a meditator who finds themselves plagued with thoughts of annoyance, having recognized that this is happening per [mn19](), should switch to a new meditation such as _mettā_.
mn20:3.2	As they do so, those bad thoughts are given up and come to an end.	NA
mn20:3.3	Their mind becomes stilled internally; it settles, unifies, and becomes immersed in samādhi.	NA
mn20:3.4	It’s like a deft mason or their apprentice who’d knock out or extract a large peg with a finer peg.	NA
mn20:3.5	In the same way, a mendicant … should focus on some other basis of meditation connected with the skillful …	NA
mn20:3.6	NA	NA
mn20:3.7	NA	NA
mn20:4.1	Now, suppose that mendicant is focusing on some other subject connected with the skillful, but bad, unskillful thoughts connected with desire, hate, and delusion keep coming up. They should examine the drawbacks of those thoughts:	These methods are progressive; each one assumes that the former method has failed. | Looking at the drawbacks of unskillful thoughts was the cornerstone of the Bodhisatta’s method at per [mn19:3.4]().
mn20:4.2	‘So these thoughts are unskillful, they’re blameworthy, and they result in suffering.’	As per [mn19:3.4]().
mn20:4.3	As they do so, those bad thoughts are given up and come to an end.	NA
mn20:4.4	Their mind becomes stilled internally; it settles, unifies, and becomes immersed in samādhi.	NA
mn20:4.5	Suppose there was a woman or man who was young, youthful, and fond of adornments. If the carcass of a snake or a dog or a human were hung around their neck, they’d be horrified, repelled, and disgusted.	NA
mn20:4.6	In the same way, a mendicant … should examine the drawbacks of those thoughts …	NA
mn20:4.7	NA	NA
mn20:4.8	NA	NA
mn20:4.9	NA	NA
mn20:5.1	Now, suppose that mendicant is examining the drawbacks of those thoughts, but bad, unskillful thoughts connected with desire, hate, and delusion keep coming up. They should try to forget and ignore them.	“Forget” is _asati_ and “ignore” is _amanasikāra_.
mn20:5.2	As they do so, those bad thoughts are given up and come to an end.	NA
mn20:5.3	Their mind becomes stilled internally; it settles, unifies, and becomes immersed in samādhi.	NA
mn20:5.4	Suppose there was a person with clear eyes, and some undesirable sights came into their range of vision.	NA
mn20:5.5	They’d just close their eyes or look away.	NA
mn20:5.6	In the same way, a mendicant … those bad thoughts are given up and come to an end …	The repetitions here are dubious. The Mahāsaṅgīti edition here and following omits the method that stops the thoughts. It is surely implied, but in the absence of any witnesses, I translate to preserve the roughness of the Pali.
mn20:5.7	NA	NA
mn20:6.1	Now, suppose that mendicant is ignoring and forgetting about those thoughts, but bad, unskillful thoughts connected with desire, hate, and delusion keep coming up. They should focus on stopping the formation of thoughts.	The unique phrase “stopping the formation of thoughts” (_vitakkasaṅkhārasaṇṭhānaṁ_) lends the sutta its title. Here _saṅkhāra_ refers to the energy that drives the formation of thoughts. Understanding the cause helps to deprive it of its power.
mn20:6.2	As they do so, those bad thoughts are given up and come to an end.	NA
mn20:6.3	Their mind becomes stilled internally; it settles, unifies, and becomes immersed in samādhi.	NA
mn20:6.4	Suppose there was a person walking quickly.	“Walking quickly” like a person swamped by many thoughts ([mn18:16.1]()).
mn20:6.5	They’d think:	NA
mn20:6.6	‘Why am I walking so quickly?	NA
mn20:6.7	Why don’t I slow down?’	NA
mn20:6.8	So they’d slow down.	Multiple methods of quelling thought have failed, so this method focuses on gradually slowing down rather than stopping all at once. Asking “why am I thinking so much?” turns attention around, focusing on the previous thought rather than the next thing.
mn20:6.9	They’d think:	NA
mn20:6.10	‘Why am I walking slowly?	NA
mn20:6.11	Why don’t I stand still?’	NA
mn20:6.12	So they’d stand still.	NA
mn20:6.13	They’d think:	NA
mn20:6.14	‘Why am I standing still?	NA
mn20:6.15	Why don’t I sit down?’	NA
mn20:6.16	So they’d sit down.	NA
mn20:6.17	They’d think:	NA
mn20:6.18	‘Why am I sitting?	NA
mn20:6.19	Why don’t I lie down?’	NA
mn20:6.20	So they’d lie down.	NA
mn20:6.21	And so that person would reject successively coarser postures and adopt more subtle ones.	NA
mn20:6.22	In the same way, a mendicant … those thoughts are given up and come to an end …	NA
mn20:6.23	NA	NA
mn20:7.1	Now, suppose that mendicant is focusing on stopping the formation of thoughts, but bad, unskillful thoughts connected with desire, hate, and delusion keep coming up.	NA
mn20:7.2	With teeth clenched and tongue pressed against the roof of the mouth, they should squeeze, squash, and crush mind with mind.	As a last resort, the meditator forcibly crushes unwholesome thoughts and makes themselves think wholesome thoughts. This is one of the Jain-like mortifying meditations that the Bodhisatta undertook before discovering the middle way ([mn36:20.2](), [mn85:20.2](), [mn100:17.2]()). There, compared to the other practices such as meditating without breathing, it is the first and gentlest. Thus the most gentle of the mortifying meditations becomes the harshest of the Buddhist methods. | The first two terms (_abhiniggaṇhāti_, _abhinippīḷeti_) also occur in the context of defeating an opponent in debate ([an10.116:5.1]()) and sexual assault ([pli-tv-bu-vb-ss2:2.2.1]()). _Abhisantāpeti_ does not occur elsewhere in early Pali, but at Atharvaveda 2.12.6c it is a divine punishment for heretics.
mn20:7.3	As they do so, those bad thoughts are given up and come to an end.	NA
mn20:7.4	Their mind becomes stilled internally; it settles, unifies, and becomes immersed in samādhi.	NA
mn20:7.5	It’s like a strong man who grabs a weaker man by the head or throat or shoulder and squeezes, squashes, and crushes them.	NA
mn20:7.6	In the same way, a mendicant …	NA
mn20:7.7	with teeth clenched and tongue pressed against the roof of the mouth, should squeeze, squash, and crush mind with mind.	NA
mn20:7.8	As they do so, those bad thoughts are given up and come to an end.	NA
mn20:7.9	Their mind becomes stilled internally; it settles, unifies, and becomes immersed in samādhi.	NA
mn20:8.1	Now, take the mendicant who is focusing on some subject that gives rise to bad, unskillful thoughts connected with desire, hate, and delusion. They focus on some other subject connected with the skillful …	NA
mn20:8.2	NA	NA
mn20:8.3	They examine the drawbacks of those thoughts …	NA
mn20:8.4	NA	NA
mn20:8.5	They try to forget and ignore about those thoughts …	NA
mn20:8.6	NA	NA
mn20:8.7	They focus on stopping the formation of thoughts …	NA
mn20:8.8	NA	NA
mn20:8.9	With teeth clenched and tongue pressed against the roof of the mouth, they squeeze, squash, and crush mind with mind. When they succeed in each of these things, those bad thoughts are given up and come to an end.	NA
mn20:8.10	Their mind becomes stilled internally; it settles, unifies, and becomes immersed in samādhi.	NA
mn20:8.11	This is called a mendicant who is a master of the ways of thought.	NA
mn20:8.12	They will think what they want to think, and they won’t think what they don’t want to think.	NA
mn20:8.13	They’ve cut off craving, untied the fetters, and by rightly comprehending conceit have made an end of suffering.”	This sentence has a number of dubious features. Up until now the Chinese parallel at MA 101 is fairly similar, but it lacks this phrase. In addition, the passage lacks the expected conditional _yato ca_ construction (“When a mendicant … then they are called one who has cut off craving …”, eg. [mn22.1]()). Moreover, being phrased in the past tense it sits uneasily with the future tense of the previous phrase, and would have made better sense reversed (“Having cut off craving … they will think what they want to think”). Taken together, these considerations suggest that this passage may have been inserted by error in the Pali. The original scope of the sutta, then, would have focused solely on the quieting of thoughts for attaining _samādhi_.
mn20:8.14	That is what the Buddha said.	NA
