segment_id	segment_text	comment_text
sn1.33:16.1	One who lives without harming any living being	NA
sn1.33:16.2	does no bad because of others’ blame.	Both PTS and BJT have the singular _karoti_ here.
sn1.33:16.3	Were that the case they praise the coward, not the brave;	NA
sn1.33:16.4	for the virtuous do no bad out of fear.”	NA
sn1.33:17.1	Then another deity said to the Buddha,	NA
sn1.33:17.2	“Sir, who has spoken well?”	NA
sn1.33:18.1	“You’ve all spoken well in your own way. However, listen to me also:	NA
sn1.33:19.1	A gift of faith is praised in many ways,	Read _saddhā_ rather than variant _addhā_ (also at [ja424:8.]() and its commentary). I think here he is affirming the good points made by the deities before making his own contribution.
sn1.33:19.2	but a passage of teaching is better than giving,	NA
sn1.33:19.3	for the virtuous, in days old and older still,	NA
sn1.33:19.4	even attained extinction with wisdom.”	The lesson of this verse is that study of “passages of teaching” (_dhammapada_) stimulates wisdom leading to liberation.
sn1.34:0.1	Linked Discourses 1.34	NA
sn1.34:0.2	4. The Host of a Hundred Felicities	NA
sn1.34:0.3	There Are None	NA
sn1.34:1.1	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s Monastery.	NA
sn1.34:1.2	Then, late at night, several glorious deities of the host of a hundred felicities, lighting up the entire Jeta’s Grove, went up to the Buddha, bowed, and stood to one side.	NA
sn1.34:1.3	Standing to one side, one deity recited this verse in the Buddha’s presence:	NA
sn1.34:2.1	“Among mankind there are no sensual pleasures that are permanent.	NA
sn1.34:2.2	Here there are sensuous things, bound to which,	NA
sn1.34:2.3	drunk on which, there’s no coming back.	NA
sn1.34:2.4	That person doesn’t return from Death’s dominion.”	The deity seems to be expressing the non-Buddhist view that, while sensual pleasures in this realm are impermanent, the sinner goes to the realm of death from there is no return.
sn1.34:3.1	“Misery is born of desire; suffering is born of desire;	These lines do not appear to be verse. The text marks them as a different speaker, but the identity of the speaker is unclear.
sn1.34:3.2	when desire is removed, misery is removed;	NA
sn1.34:3.3	when misery is removed, suffering is removed.”	NA
sn1.34:4.1	“The world’s pretty things aren’t sensual pleasures.	NA
sn1.34:4.2	Greedy intention is a person’s sensual pleasure.	NA
sn1.34:4.3	The world’s pretty things stay just as they are,	NA
sn1.34:4.4	but the attentive remove desire for them.	NA
sn1.34:5.1	Give up anger, get rid of conceit,	NA
sn1.34:5.2	and get past all the fetters.	NA
sn1.34:5.3	Sufferings don’t torment the one who has nothing,	NA
sn1.34:5.4	not clinging to name and form.	NA
sn1.34:6.1	Assessment was given up, conceit rejected;	NA
sn1.34:6.2	craving for name and form was cut off right here.	NA
sn1.34:6.3	They cut the ties, untroubled, <j>with no need for hope.	NA
sn1.34:6.4	Though gods and humans search for them	NA
sn1.34:6.5	in this world and the world beyond,  <j>they never find them,	NA
sn1.34:6.6	not in heaven nor in any abode.”	NA
sn1.34:7.1	“If neither gods nor humans see one freed in this way,”	NA
sn1.34:7.2	said Venerable Mogharāja,	Best known for his verses in the Way to the Far Shore ([snp5.16]()), Mogharāja also features in [thag2.44](), where he lives outdoors, and [an1.234:1.1]() where he wears coarse robes. His appearance here is abrupt.
sn1.34:7.3	“in this world or the world beyond,	NA
sn1.34:7.4	are those who revere that supreme person,	NA
sn1.34:7.5	who lives for the good of mankind, <j>also worthy of praise?”	NA
sn1.34:8.1	“The mendicants who revere one freed in this way,”	NA
sn1.34:8.2	said the Buddha,	NA
sn1.34:8.3	“are also worthy of praise, Mogharāja.	NA
sn1.34:8.4	Having understood the teaching <j>and given up doubt,	NA
sn1.34:8.5	those mendicants slip their chains.”	NA
sn1.35:0.1	Linked Discourses 1.35	NA
sn1.35:0.2	4. The Host of a Hundred Felicities	NA
sn1.35:0.3	Fault-Finding Deities	NA
sn1.35:1.1	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s Monastery.	NA
sn1.35:1.2	Then, late at night, several glorious deities of the host of the fault-finders, lighting up the entire Jeta’s Grove, went up to the Buddha, and stood in the air.	For the deities to stand in the air is disrespectful if not downright threatening ([dn3:1.21.1.]()).
sn1.35:1.3	Standing in the air, one deity recited this verse in the Buddha’s presence:	NA
sn1.35:2.1	“Someone who pretends	NA
sn1.35:2.2	to be other than they really are,	NA
sn1.35:2.3	is like a cheating gambler	NA
sn1.35:2.4	who enjoys what was gained by theft.	NA
sn1.35:3.1	You should only say what you would do;	NA
sn1.35:3.2	you shouldn’t say what you wouldn’t do.	NA
sn1.35:3.3	The wise will recognize	NA
sn1.35:3.4	one who talks without doing.”	NA
sn1.35:4.1	“Not just by speaking,	NA
sn1.35:4.2	nor solely by listening,	NA
sn1.35:4.3	are you able to progress	NA
sn1.35:4.4	on this hard path,	NA
sn1.35:4.5	by which the attentive practicing absorption	NA
sn1.35:4.6	are released from Māra’s bonds.	NA
sn1.35:5.1	The attentive certainly don’t act like that,	NA
sn1.35:5.2	for they understand the way of the world.	NA
sn1.35:5.3	The attentive are quenched by understanding,	NA
sn1.35:5.4	they’ve crossed over clinging to the world.”	NA
sn1.35:6.1	Then those deities landed on the ground, bowed with their heads at the Buddha’s feet and said,	NA
sn1.35:6.2	“We have made a mistake, sir. It was foolish, stupid, and unskillful of us to presume to attack the Buddha!	NA
sn1.35:6.3	Please, sir, accept our mistake for what it is, so we will restrain ourselves in future.”	NA
sn1.35:6.4	At that, the Buddha smiled.	The texts usually mention the Buddha smiling when he arrives at some place of special, hidden significance ([mn81:2.1](), [mn83:2.1](), [an5.180:1.3]()). However, at [thag12.2:11.1]() he smiled when Sunīta, having gone forth from a low-born family, was honored by the gods. In both cases the Buddha smiled at the point when the gods rightly honored one who had been seen as contemptible.
sn1.35:6.5	Then those deities, becoming even more fault-finding, flew up in the air.	NA
sn1.35:6.6	One deity recited this verse in the Buddha’s presence:	NA
sn1.35:7.1	“If you don’t give your pardon	NA
sn1.35:7.2	when a mistake is confessed,	NA
sn1.35:7.3	with hidden anger and heavy hate,	NA
sn1.35:7.4	you’re stuck in your enmity.”	NA
sn1.35:8.1	“Suppose no mistake were found,	NA
sn1.35:8.2	and no-one here had gone astray:	NA
sn1.35:8.3	if enmities were not settled,	Commentary glosses _yadi verāni na sammeyyuṃ_, suggesting a reading _na ce_, weakened for the metre.
sn1.35:8.4	how could that be skilful?”	NA
sn1.35:9.1	“Who makes no mistakes?	NA
sn1.35:9.2	Who doesn’t go astray?	NA
sn1.35:9.3	Who doesn’t fall into confusion?	NA
sn1.35:9.4	Who is attentive, ever mindful?”	NA
sn1.35:10.1	“The Realized One, the Buddha,	NA
sn1.35:10.2	sympathetic for all beings:	NA
sn1.35:10.3	that’s who makes no mistakes,	NA
sn1.35:10.4	and that’s who doesn’t go astray.	NA
sn1.35:10.5	He doesn’t fall into confusion,	NA
sn1.35:10.6	for he’s attentive, ever mindful.	NA
sn1.35:11.1	If you don’t give your pardon	NA
sn1.35:11.2	when a mistake is confessed,	NA
sn1.35:11.3	with hidden anger and heavy hate,	NA
sn1.35:11.4	you’re stuck in your enmity.	NA
sn1.35:11.5	I don’t approve of such enmity,	NA
sn1.35:11.6	and so I pardon your mistake.”	NA
sn1.36:0.1	Linked Discourses 1.36	NA
sn1.36:0.2	4. The Host of a Hundred Felicities	NA
sn1.36:0.3	Faith	NA
sn1.36:1.1	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s monastery.	NA
sn1.36:1.2	Then, late at night, several glorious deities of the host of a hundred felicities, lighting up the entire Jeta’s Grove, went up to the Buddha, bowed, and stood to one side.	NA
sn1.36:1.3	Standing to one side, one deity recited this verse in the Buddha’s presence:	The Pali text attributes none of the verses to the Buddha. However, in the two Chinese parallels at SA 1286 and SA-2 284, one deity gives an opening verse; the Buddha responds with a series of 5 or 6 verses; then the deity concludes with a verse in praise. This gives a much more satisfying structure, and it seems likely the Pali text has suffered loss.
sn1.36:2.1	“Faith is a person’s partner.	This sounds like a typical deity verse in that it culminates by going to heaven, but it is attributed to the Buddha in the Chinese parallels.
sn1.36:2.2	If faithlessness doesn’t linger,	NA
sn1.36:2.3	fame and renown are theirs,	NA
sn1.36:2.4	and when they discard this corpse they go to heaven.”	NA
sn1.36:3.1	Then another deity recited these verses in the Buddha’s presence:	NA
sn1.36:4.1	“Give up anger, get rid of conceit,	This verse sounds unlike something a deity would say, and like something the Buddha would say.
sn1.36:4.2	and get past all the fetters.	NA
sn1.36:4.3	Chains don’t torment one who has nothing,	NA
sn1.36:4.4	not clinging to name and form.”	While the deity is said to recite several verses, the Pali text finishes here with a close _-ti_ indicating the end of the quote.
sn1.36:5.1	“Fools and simpletons	The Pali text indicates no speaker for the final verses, but presumably they too were spoken by the Buddha.
sn1.36:5.2	devote themselves to negligence.	NA
sn1.36:5.3	But the wise protect diligence	NA
sn1.36:5.4	as their best treasure.	NA
sn1.36:6.1	Don’t devote yourself to negligence,	NA
sn1.36:6.2	or delight in erotic intimacy.	NA
sn1.36:6.3	For if you’re diligent and practice absorption,	NA
sn1.36:6.4	you’ll attain ultimate happiness.”	NA
sn1.37:0.1	Linked Discourses 1.37	NA
sn1.37:0.2	4. The Host of a Hundred Felicities	NA
sn1.37:0.3	The Congregation	NA
sn1.37:1.1	So I have heard.	NA
sn1.37:1.2	At one time the Buddha was staying in the land of the Sakyans, in the Great Wood near Kapilavatthu, together with a large Saṅgha of five hundred mendicants, all of whom were perfected ones.	This discourse is the same as the first section of [dn20]().
sn1.37:1.3	And most of the deities from ten solar systems had gathered to see the Buddha and the Saṅgha of mendicants.	NA
sn1.37:1.4	Then four deities of the Pure Abodes, aware of what was happening, thought:	The Pure Abodes (_suddhāvāsā_) are realms into which only nonreturners can be reborn. They are reckoned as five: Aviha, Atappa, Sudassa, Sudassı̄, and Akaniṭṭha.
sn1.37:1.5	NA	NA
sn1.37:1.6	NA	NA
sn1.37:1.7	“Why don’t we go to the Buddha and each recite a verse in his presence?”	NA
sn1.37:2.1	Then, as easily as a strong person would extend or contract their arm, they vanished from the Pure Abodes and reappeared in front of the Buddha.	NA
sn1.37:2.2	They bowed to the Buddha and stood to one side.	NA
sn1.37:2.3	Standing to one side, one deity recited this verse in the Buddha’s presence:	NA
sn1.37:3.1	“There’s a great congregation in the woods,	NA
sn1.37:3.2	where hosts of gods have assembled.	NA
sn1.37:3.3	We’ve come to this righteous congregation	NA
sn1.37:3.4	to see the invincible Saṅgha!”	NA
sn1.37:4.1	Then another deity recited this verse in the Buddha’s presence:	NA
sn1.37:5.1	“The mendicants there have immersion,	NA
sn1.37:5.2	they’ve straightened their own minds.	NA
sn1.37:5.3	Like a charioteer holding the reins,	NA
sn1.37:5.4	the astute ones protect their senses.”	NA
sn1.37:6.1	Then another deity recited this verse in the Buddha’s presence:	NA
sn1.37:7.1	“They snapped the post and snapped the cross-bar,	Read _khīla_ (“post”) rather than _khila_ (“barrenness”).
sn1.37:7.2	unstirred, they tore out Indra’s pillar.	A village ([pli-tv-bu-vb-pj2:3.8]()) or royal compound ([pli-tv-bu-vb-pc83:1.3.56.1]()) was marked with a “boundary-post” (_indakhīla_). It symbolized a fixed and immovable point, either in a good sense ([sn56.39:4.1]()) or, as here, an obstacle. The Sanskrit _indrakīla_ is a two-foot long iron bolt securing a fort, presumably fixed in the ground (Arthaśāstra 2.3.26), or else a mountain in the Himalayas. The warrior Arjuna, journeying beyond the Gandhamādana, is stopped at the Indrakīla mountain by Sakra/Indra disguised as a brahmin ascetic, at whose urging Arjuna undertakes asceticism in order to gain the power he would need (Mahābhārata 3.3.37). The symbolic sense of “stopping” relates to the Pali sense of immovability, and suggests that the underlying metaphor is the irresistible power represented by Indra.
sn1.37:7.3	They live pure and immaculate,	NA
sn1.37:7.4	the young giants tamed by the Clear-eyed One.”	The primary sense of _nāga_ seems to be “snake”, especially the cobra. From there it applies to other powerful beings: the elephant, the dragon, and as here, the spiritual “giants” of the Saṅgha.
sn1.37:8.1	Then another deity recited this verse in the Buddha’s presence:	NA
sn1.37:9.1	“Anyone who has gone to the Buddha for refuge	NA
sn1.37:9.2	won’t go to a plane of loss.	NA
sn1.37:9.3	After giving up this human body,	NA
sn1.37:9.4	they swell the hosts of gods.”	NA
sn1.38:0.1	Linked Discourses 1.38	NA
sn1.38:0.2	4. The Host of a Hundred Felicities	NA
sn1.38:0.3	A Splinter	NA
sn1.38:1.1	So I have heard.	NA
sn1.38:1.2	At one time the Buddha was staying near Rājagaha in the Maddakucchi deer park.	NA
sn1.38:1.3	Now at that time the Buddha’s foot had been cut by a wooden splinter.	This may not be the same event recorded at [pli-tv-kd17:3.9.11]() where a stone chip injured the Buddha’s foot. Here it is _sakalikā_, a wooden splinter (eg. [sn12.55:4.4](), [sn35.246:4.20]()).
sn1.38:1.4	The Buddha was stricken by harrowing pains; physical feelings that were painful, sharp, severe, acute, unpleasant, and disagreeable.	NA
sn1.38:1.5	But he endured unbothered, with mindfulness and situational awareness.	NA
sn1.38:1.6	And then he spread out his outer robe folded in four and laid down in the lion’s posture—on the right side, placing one foot on top of the other—mindful and aware.	NA
sn1.38:2.1	Then, late at night, seven hundred glorious deities of the host of a hundred felicities, lighting up the entire Maddakucchi, went up to the Buddha, bowed, and stood to one side.	NA
sn1.38:2.2	Standing to one side, one deity expressed this heartfelt sentiment in the Buddha’s presence:	NA
sn1.38:2.3	“The ascetic Gotama is such an elephant, sir!	NA
sn1.38:2.4	And as an elephant, he endures painful physical feelings that have come up—sharp, severe, acute, unpleasant, and disagreeable—unbothered, with mindfulness and situational awareness.”	NA
sn1.38:3.1	Then another deity expressed this heartfelt sentiment in the Buddha’s presence:	NA
sn1.38:3.2	“The ascetic Gotama is such a lion, sir!	NA
sn1.38:3.3	And as a lion, he endures painful physical feelings … unbothered.”	NA
sn1.38:4.1	Then another deity expressed this heartfelt sentiment in the Buddha’s presence:	NA
sn1.38:4.2	“The ascetic Gotama is such a thoroughbred, sir!	NA
sn1.38:4.3	And as a thoroughbred, he endures painful physical feelings … unbothered.”	NA
sn1.38:5.1	Then another deity expressed this heartfelt sentiment in the Buddha’s presence:	NA
sn1.38:5.2	“The ascetic Gotama is such a boss bull, sir!	NA
sn1.38:5.3	And as a boss bull, he endures painful physical feelings … unbothered.”	NA
sn1.38:6.1	Then another deity expressed this heartfelt sentiment in the Buddha’s presence:	NA
sn1.38:6.2	“The ascetic Gotama is such a behemoth, sir!	“Behemoth” is _dhorayha_, literally “beast of burden”, a draft-horse or ox.
sn1.38:6.3	And as a behemoth, he endures painful physical feelings … unbothered.”	NA
sn1.38:7.1	Then another deity expressed this heartfelt sentiment in the Buddha’s presence:	NA
sn1.38:7.2	“The ascetic Gotama is truly tamed, sir!	NA
sn1.38:7.3	And as someone tamed, he endures painful physical feelings … unbothered.”	NA
sn1.38:8.1	Then another deity expressed this heartfelt sentiment in the Buddha’s presence:	NA
sn1.38:8.2	“See, his immersion is so well developed, and his mind is so well freed—not leaning forward or pulling back, and not held in place by forceful suppression.	NA
sn1.38:8.3	If anyone imagines that they can overcome such an elephant of a man, a lion of a man, a thoroughbred of a man, a boss bull of a man, a behemoth of a man, a tamed man—what is that but a failure to see?”	NA
sn1.38:9.1	“Learned in the five branches of Vedic lore,	Pali texts frequently refer to the five branches of Vedic lore: the three Vedas, linguistics, and the legendary “testaments as fifth” ([dn3:1.3.1]()). | _Sataṁ samaṁ_ also describes Vedic practice at [dhp106]().
sn1.38:9.2	brahmins practice fervent mortification for a full century.	NA
sn1.38:9.3	But their minds are not properly freed,	The Buddha’s equanimity in the face of pain is contrasted with those ascetics who, even though they actively pursue pain through their mortifications, still do not purify their minds.
sn1.38:9.4	for those of base character don’t cross to the far shore.	NA
sn1.38:10.1	Seized by craving,  <j>attached to precept and observance,	NA
sn1.38:10.2	they practice rough and fervent mortification for a hundred years.	NA
sn1.38:10.3	But their minds are not properly freed,	NA
sn1.38:10.4	for those of base character don’t cross to the far shore.	NA
sn1.38:11.1	Someone who’s fond of conceit can’t be tamed,	NA
sn1.38:11.2	and someone without immersion can’t be a sage.	NA
sn1.38:11.3	Living negligent alone in the wilderness,	NA
sn1.38:11.4	they can’t pass beyond Death’s dominion.”	NA
sn1.38:12.1	“Having given up conceit, serene within oneself,	NA
sn1.38:12.2	with a good heart, everywhere free;	NA
sn1.38:12.3	living diligent alone in the wilderness,	NA
sn1.38:12.4	they pass beyond Death’s dominion.”	NA
sn1.39:0.1	Linked Discourses 1.39	NA
sn1.39:0.2	4. The Host of a Hundred Felicities	NA
sn1.39:0.3	With Pajjunna’s Daughter (1st)	NA
sn1.39:1.1	So I have heard.	NA
sn1.39:1.2	At one time the Buddha was staying near Vesālī, at the Great Wood, in the hall with the peaked roof.	NA
sn1.39:1.3	Then, late at night, the glorious Kokanadā, Pajjunna’s daughter, lighting up the entire Great Wood, went up to the Buddha, bowed, stood to one side,	Pajjuna is Parjanya, the Vedic god of rain, especially the thunderstorm. His “lively drops” impregnate the earth, begetting plants (Rig Veda 5.83). While I cannot find a reference elsewhere to his daughter Kokanadā, it seems fitting that the daughter of the rain and the earth is the “Red Lotus”.
sn1.39:1.4	and recited these verses in the Buddha’s presence:	NA
sn1.39:2.1	“Staying in the woods of Vesālī	NA
sn1.39:2.2	is the Buddha, best of creation.	Bodhi suggests taking the singular _sattassa_ as a metrically shortened _sattānaṁ_ (“beings”). However, there is a plural form _sattāna_ that is metrically identical with _sattassa_. Perhaps Kokanadā is using _satta_ here in the sense of “creation”.
sn1.39:2.3	Kokanadā am I who worships him,	NA
sn1.39:2.4	Kokanadā, Pajjuna’s daughter.	NA
sn1.39:3.1	Previously I had only heard	NA
sn1.39:3.2	the teaching realized by the Clear-eyed One.	NA
sn1.39:3.3	But now I know it as a witness	NA
sn1.39:3.4	while the sage, the Holy One teaches.	NA
sn1.39:4.1	There are simpletons who go about	NA
sn1.39:4.2	denouncing the teaching of the noble ones.	NA
sn1.39:4.3	They fall into the terrible Hell of Screams	The commentaries identify this  _roruva_ (“Hell of Screams”) with the “Smoky Roruva”, while the “Great Hell of Screams”, mentioned as the destiny of a corrupt financier in [sn3.20](), is the “Flaming Roruva”, said to be the same as Avīci. These are also known in the Sanskrit tradition, eg. Manu 4.88, and described in detail at eg. Mārkaṇḍeya Purāṇa 10, 12. There, the Ruarava of glowing coals is the destiny of the false witness and the liar, while Mahāraurava is scorching copper and ravenous beasts.
sn1.39:4.4	where they suffer long.	Torment in the Mahāraurava lasts 100,000,000 years, according to the Mārkaṇḍeya Purāṇa.
sn1.39:5.1	There are those who have found  <j>acceptance and peace	NA
sn1.39:5.2	in the teaching of the noble ones.	NA
sn1.39:5.3	After giving up this human body,	NA
sn1.39:5.4	they swell the hosts of gods.”	NA
sn1.40:0.1	Linked Discourses 1.40	NA
sn1.40:0.2	4. The Host of a Hundred Felicities	NA
sn1.40:0.3	With Pajjunna’s Daughter (2nd)	NA
sn1.40:1.1	So I have heard.	NA
sn1.40:1.2	At one time the Buddha was staying near Vesālī, at the Great Wood, in the hall with the peaked roof.	NA
sn1.40:1.3	Then, late at night, the glorious Kokanadā the Younger, Pajjunna’s daughter, lighting up the entire Great Wood, went up to the Buddha, bowed, stood to one side,	NA
sn1.40:1.4	and recited these verses in the Buddha’s presence:	NA
sn1.40:2.1	“She came here, beautiful as a flash of lightning,	An apt description of the daughter of the thunderstorm.
sn1.40:2.2	Kokanadā, Pajjunna’s daughter.	NA
sn1.40:2.3	Revering the Buddha and the teaching,	NA
sn1.40:2.4	she spoke these verses full of meaning.	NA
sn1.40:3.1	The teaching is such that	NA
sn1.40:3.2	I could analyze it in many different ways.	NA
sn1.40:3.3	However, I will state the meaning in brief	NA
sn1.40:3.4	as far as I have learned it by heart.	NA
sn1.40:4.1	You should never do anything bad	NA
sn1.40:4.2	by speech or mind or body in all the world.	NA
sn1.40:4.3	Having given up sensual pleasures,  <j>mindful and aware,	NA
sn1.40:4.4	you shouldn’t keep doing  <j>what’s painful and pointless.”	NA
sn1.40:4.5	NA	NA
sn1.40:5.1	NA	NA
sn1.40:5.2	NA	NA
sn1.40:5.3	NA	NA
sn1.41:0.1	Linked Discourses 1.41	NA
sn1.41:0.2	5. On Fire	NA
sn1.41:0.3	On Fire	NA
sn1.41:1.1	So I have heard.	NA
sn1.41:1.2	At one time the Buddha was staying near Sāvatthī in Jeta’s Grove, Anāthapiṇḍika’s Monastery.	NA
sn1.41:1.3	Then, late at night, a glorious deity, lighting up the entire Jeta’s Grove, went up to the Buddha, bowed, stood to one side,	NA
sn1.41:1.4	and recited these verses in the Buddha’s presence:	NA
sn1.41:2.1	“When your house is on fire,	NA
sn1.41:2.2	you rescue the pot	NA
sn1.41:2.3	that’s useful,	NA
sn1.41:2.4	not the one that’s burnt.	NA
sn1.41:3.1	And as the world is on fire	NA
sn1.41:3.2	with old age and death,	NA
sn1.41:3.3	you should rescue by giving,	NA
sn1.41:3.4	for what’s given is rescued.	NA
sn1.41:4.1	What’s given has happiness as its fruit,	NA
sn1.41:4.2	but not what isn’t given.	NA
sn1.41:4.3	Bandits take it, or rulers,	NA
sn1.41:4.4	it’s consumed by fire, or lost.	NA
sn1.41:5.1	Then in the end this corpse is cast off,	NA
sn1.41:5.2	along with all your possessions.	NA
sn1.41:5.3	Knowing this, a clever person	NA
sn1.41:5.4	would enjoy what they have and also give it away.	NA
sn1.41:5.5	After giving and using according to their means,	NA
sn1.41:5.6	blameless, they go to a heavenly place.”	NA
sn1.42:0.1	Linked Discourses 1.42	NA
sn1.42:0.2	5. On Fire	NA
sn1.42:0.3	Giving What?	NA
sn1.42:1.1	“Giving what do you give strength?	NA
sn1.42:1.2	Giving what do you give beauty?	NA
sn1.42:1.3	Giving what do you give happiness?	NA
sn1.42:1.4	Giving what do you give vision?	NA
sn1.42:1.5	And who is the giver of all?	NA
sn1.42:1.6	Please answer my question.”	NA
sn1.42:2.1	“Giving food you give strength.	NA
sn1.42:2.2	Giving clothes you give beauty.	NA
sn1.42:2.3	Giving a vehicle you give happiness.	NA
sn1.42:2.4	Giving a lamp you give vision.	NA
sn1.42:3.1	And the giver of all	NA
sn1.42:3.2	is the one who gives monastic quarters.	Here and [sn1.47:2.4]() are the only places we find _upassaya_ used for general “monastic quarters” rather than specifically for nuns. It is one of several Jain terms used by bhikkhunīs, perhaps because several prominent early bhikkhunīs, such as Bhaddā Kuṇḍalakesā, converted from Jainism.
sn1.42:3.3	But a person who teaches the Dhamma	NA
sn1.42:3.4	gives the gift of freedom from death.”	NA
sn1.43:0.1	Linked Discourses 1.43	NA
sn1.43:0.2	5. On Fire	NA
sn1.43:0.3	Food	NA
sn1.43:1.1	“Both gods and humans	NA
sn1.43:1.2	enjoy their food.	Here the word for “food” is _anna_, which is a major theme of Vedic texts. From their creation the gods needed food (Aitareya Upaniṣad 1.2.1). The Divinity created two kinds of food for the gods, namely that offered in the fire, and that offered for beings not in the fire (_hutaṁ ca prahutaṁ ca_), or else the offerings at new and full moon (Bṛhadāraṇyaka Upaniṣad 1.5.1–2). The point is that gods are dependent and hence not free. Taittirīya Upaniṣad 2.2.1 says that all creatures on the earth are produced by food, and pass back into food, the eldest of creatures, while 3.6–10 honors food as the foundation of life.
sn1.43:1.3	So what’s the name of the spirit	“Spirit” is _yakkha_. In early texts it sometimes means “mysterious manifestation of divinity”.
sn1.43:1.4	who doesn’t enjoy food?”	NA
sn1.43:2.1	“Those who give with faith	NA
sn1.43:2.2	and a clear and confident heart,	NA
sn1.43:2.3	partake of food	NA
sn1.43:2.4	in this world and the next.	NA
sn1.43:3.1	So you should dispel stinginess,	NA
sn1.43:3.2	overcoming that stain, and give a gift.	NA
sn1.43:3.3	The good deeds of sentient beings	NA
sn1.43:3.4	support them in the next world.”	NA
sn1.44:0.1	Linked Discourses 1.44	NA
sn1.44:0.2	5. On Fire	NA
sn1.44:0.3	One Root	NA
sn1.44:1.1	“One the root, two the loops,	The exact meaning of these items is open to interpretation. See Bodhi’s note for two readings; I offer a third. | _Āvaṭṭa_ here might be read as “whirlpool”, “loop”, or “twist”.
sn1.44:1.2	three the stains, five the spreads,	_Patthara_ is probably a “spread” of grass, such as was laid down in rituals.
sn1.44:1.3	and the ocean, the twelfth whirlpool:	If the ocean is counted as the last item, the total is twelve. _Dvādasa_ can be an ordinal number. | I take the riddle as corresponding with the twelvefold “round” (_vaṭṭa_) of dependent origination. The “one root” is ignorance; the “two loops” are name-and-form with consciousness ([dn15:22.6]()); the “three stains” are ignorance, craving, and grasping; the “five spreads” are perhaps the five consequents starting with consciousness; and the “ocean” is transmigration itself.
sn1.44:1.4	such is the abyss crossed over by the seer.”	NA
sn1.45:0.1	Linked Discourses 1.45	NA
sn1.45:0.2	5. On Fire	NA
sn1.45:0.3	Peerless	NA
sn1.45:1.1	“Behold him of peerless name <j>who sees the subtle meaning,	NA
sn1.45:1.2	giver of wisdom, <j>unattached to the realm of sensuality:	NA
sn1.45:1.3	the all-knower, so very intelligent,	NA
sn1.45:1.4	the great seer treading the noble road.”	NA
sn1.46:0.1	Linked Discourses 1.46	NA
sn1.46:0.2	5. On Fire	NA
sn1.46:0.3	Nymphs	NA
sn1.46:1.1	“It’s resounding with a group of nymphs,	The nymphs (_accharā_, “aquatics”, perhaps originally cloud-deities) were known from Vedic times as beautiful dancers and musicians often romantically entwined with the _gandhabba_.
sn1.46:1.2	but haunted by a gang of goblins!	As horrifying as nymphs are seductive, the flesh-eating _pisāca_ (Sanskrit _piśāca_) arises in troops under cover of night and slips through the air wreaking havoc.
sn1.46:1.3	This grove is called ‘Deluding’.	Delusion contains both desire and aversion.
sn1.46:1.4	How will I keep going?”	NA
sn1.46:2.1	“That path is called ‘the direct way’,	This Sutta contrasts the “direct” way with the “deluding” (_mohana_) way. This recalls the notion that the teaching shows the way to those who are lost (_mūḷhassa vā maggaṁ ācikkheyya_, [sn7.1:9.3]()). This echoes the common description of the Saṅgha as practicing the way that is “direct”, suggesting that they are proceeding directly along a known route ([sn11.3:11.2]()).
sn1.46:2.2	and it’s headed for the place called ‘fearless’.	NA
sn1.46:2.3	The chariot is called ‘unswerving’,	NA
sn1.46:2.4	fitted with wheels of the teaching.	Normally _dhammacakka_, the “wheel of the teaching”, is singular, this being a unique plural. The commentary explains as mental and physical energy.
sn1.46:3.1	Conscience is its bench-back,	NA
sn1.46:3.2	mindfulness its upholstery.	NA
sn1.46:3.3	I say the teaching is the driver,	NA
sn1.46:3.4	with right view running out in front.	NA
sn1.46:4.1	Any woman or man	NA
sn1.46:4.2	who has such a vehicle,	NA
sn1.46:4.3	by means of this vehicle	NA
sn1.46:4.4	has drawn near to extinguishment.”	NA
sn1.47:0.1	Linked Discourses 1.47	NA
sn1.47:0.2	5. On Fire	NA
sn1.47:0.3	Planters	NA
sn1.47:1.1	“Whose merit always grows	NA
sn1.47:1.2	by day and by night?	NA
sn1.47:1.3	What people—firm in principle, <j>accomplished in conduct—	NA
sn1.47:1.4	are going to heaven?”	NA
sn1.47:2.1	“Planters of parks or groves,	This verse is cited at [kv7.5]() in discussing the controverted point of whether the merit of a gift keeps growing even after it is given.
sn1.47:2.2	those who build a bridge,	NA
sn1.47:2.3	a drinking place and well,	NA
sn1.47:2.4	and those who give monastic quarters.	NA
sn1.47:3.1	Their merit always grows	NA
sn1.47:3.2	by day and by night.	NA
sn1.47:3.3	Those people—firm in principle, <j>accomplished in conduct—	NA
sn1.47:3.4	are going to heaven.”	NA
sn1.48:0.1	Linked Discourses 1.48	NA
sn1.48:0.2	5. On Fire	NA
sn1.48:0.3	Jeta’s Grove	NA
sn1.48:1.1	“This is indeed that Jeta’s Grove,	These verses are also found at [sn2.20](), where they are attributed to Anāthapiṇḍika.
sn1.48:1.2	frequented by the Saṅgha of seers,	NA
sn1.48:1.3	where the King of Dhamma stayed:	NA
sn1.48:1.4	it brings me joy!	NA
sn1.48:2.1	Deeds, knowledge, and principle;	NA
