segment_id	segment_text	comment_text
cp28:0.4	The Ascetic Truthful’s Conduct	NA
cp28:1.1	“Then again when I was	NA
cp28:1.2	an ascetic known as Truthful,	NA
cp28:1.3	I protected the world with my truth,	NA
cp28:1.4	uniting the people.”	This alludes to [ja73]() Saccaṁkirajātaka.
cp29:0.1	The Conduct Leading to Buddhahood	NA
cp29:0.2	The Chapter With Yudhañjaya	NA
cp29:0.3	The Perfection of Truth (3rd)	NA
cp29:0.4	The Baby Quail’s Conduct	NA
cp29:1.1	“Then again when I was	NA
cp29:1.2	a baby quail in Magadha,	NA
cp29:1.3	I was young, with wings unsprouted,	NA
cp29:1.4	just a scrap of meat in the nest.	NA
cp29:2.1	With food she brought in her beak	NA
cp29:2.2	my mother nurtured me.	NA
cp29:2.3	I survived through her touch,	NA
cp29:2.4	for I had no physical strength.	NA
cp29:3.1	One year, in the hot season,	NA
cp29:3.2	the forest caught fire.	NA
cp29:3.3	It came towards us,	NA
cp29:3.4	a conflagration with a blackened trail.	NA
cp29:4.1	The fire roared and rumbled	NA
cp29:4.2	with great crests of flame,	NA
cp29:4.3	gradually burning	NA
cp29:4.4	closer to me.	NA
cp29:5.1	Alarmed and terrified at the fierce fire,	NA
cp29:5.2	my mother and father	NA
cp29:5.3	abandoned me in the nest,	NA
cp29:5.4	saving themselves.	NA
cp29:6.1	I beat my feet and wings,	Text’s _pajahāmi_ does not seem to fit. Commentary notes variant readings _paṭīhāmi_ and _patīhāmi_ from _īhati_ “to endeavor, to strive”.
cp29:6.2	but I had no physical strength.	NA
cp29:6.3	When unable to leave,	NA
cp29:6.4	I thought this there:	NA
cp29:7.1	‘Those to whom I ought to run,	NA
cp29:7.2	scared and trembling with fear,	NA
cp29:7.3	have escaped, leaving me behind.	NA
cp29:7.4	How should I act today?	NA
cp29:8.1	There is the quality of virtue in the world,	NA
cp29:8.2	truth, purity, and mercy.	NA
cp29:8.3	By this truth I will make	NA
cp29:8.4	a supreme declaration of truth.’	NA
cp29:9.1	Inspired by the power of Dhamma,	NA
cp29:9.2	recollecting the former Victors,	NA
cp29:9.3	relying on the power of truth,	NA
cp29:9.4	I made a declaration of truth.	NA
cp29:10.1	‘I have wings that do not fly!	_Me_ is elided in these lines, per commentary.
cp29:10.2	I have feet that do not walk!	NA
cp29:10.3	Mother and father have fled!	NA
cp29:10.4	Jātaveda the fire: go back!’	NA
cp29:11.1	As I declared this truth	NA
cp29:11.2	the great crested flames	NA
cp29:11.3	withdrew sixteen leagues,	NA
cp29:11.4	as if they had come to water.	NA
cp29:11.5	There is no-one to equal my truthfulness:	NA
cp29:11.6	this is my perfection of truth.”	NA
cp30:0.1	The Conduct Leading to Buddhahood	NA
cp30:0.2	The Chapter With Yudhañjaya	NA
cp30:0.3	The Perfection of Truth (4th)	NA
cp30:0.4	The Fish King’s Conduct	NA
cp30:1.1	“Then again when I was	NA
cp30:1.2	a fish king in a great lake,	NA
cp30:1.3	in the heat of the sun	NA
cp30:1.4	the water in the lake evaporated.	NA
cp30:2.1	Then crows and vultures,	NA
cp30:2.2	herons, hawks, and falcons,	NA
cp30:2.3	perched near the fish	NA
cp30:2.4	and devoured them day and night.	NA
cp30:3.1	There I had the following thought,	NA
cp30:3.2	being harassed with my relatives:	NA
cp30:3.3	‘By what means	NA
cp30:3.4	can I free my relatives from this suffering?’	NA
cp30:4.1	Considering the value of the Dhamma,	NA
cp30:4.2	I saw the truth as a support.	NA
cp30:4.3	Standing in the truth,	NA
cp30:4.4	I freed my relatives from that holocaust.	NA
cp30:5.1	Recollecting the true Dhamma,	NA
cp30:5.2	considered the ultimate goal,	NA
cp30:5.3	I made a declaration of truth	NA
cp30:5.4	that would last eternally in the world.	NA
cp30:6.1	‘So long as I can recall myself,	NA
cp30:6.2	since I became aware,	NA
cp30:6.3	I do not recall deliberately	NA
cp30:6.4	harming even a single living creature.	NA
cp30:7.1	By this declaration of truth,	NA
cp30:7.2	may Pajjuna rain down!	NA
cp30:7.3	Thunder forth, Pajjuna!	This verse also in [ja75]().
cp30:7.4	Disperse the trove of the crow!	NA
cp30:7.5	Subject the crow to sorrow,	It seems a little immoderate.
cp30:7.6	and free the fish from sorrow!’	NA
cp30:8.1	As this excellent truth was declared,	NA
cp30:8.2	Pajjuna thundered forth.	NA
cp30:8.3	In an instant the rain poured down,	NA
cp30:8.4	soaking the uplands and valleys.	NA
cp30:9.1	Having made such supreme effort	NA
cp30:9.2	for this excellent truth,	NA
cp30:9.3	I made the great cloud pour down,	NA
cp30:9.4	relying on the force of the power of truth.	NA
cp30:9.5	There is no-one to equal my truthfulness:	NA
cp30:9.6	this is my perfection of truth.”	NA
cp31:0.1	The Conduct Leading to Buddhahood	NA
cp31:0.2	The Chapter With Yudhañjaya	NA
cp31:0.3	The Perfection of Truth (5th)	NA
cp31:0.4	Dark Light’s Conduct	NA
cp31:1.1	“Then again when I was	NA
cp31:1.2	the seer Dark Light,	A “dark hermit” comparable to Asita Kaṇhasiri (or Kāladevala) of [snp3.11](), Asita Devala of [mn93](), and Kaṇha of [dn3]().
cp31:1.3	for more than fifty years	NA
cp31:1.4	I lived dissatisfied.	NA
cp31:2.1	No-one knew of this	NA
cp31:2.2	dissatisfaction of mine,	NA
cp31:2.3	for I mentioned it to no-one,	NA
cp31:2.4	it only went on in my mind.	NA
cp31:3.1	Maṇḍabya, a spiritual companion	NA
cp31:3.2	and friend of mine was a great seer.	NA
cp31:3.3	Bound to a deed in a past life,	NA
cp31:3.4	he got impaled on a stake.	NA
cp31:4.1	I nursed him	NA
cp31:4.2	and brought him back to health.	NA
cp31:4.3	Asking leave, I returned	NA
cp31:4.4	to my own hermitage.	NA
cp31:5.1	A brahmin friend of mine,	NA
cp31:5.2	bringing wife and child,	NA
cp31:5.3	came to me, all three of them,	NA
cp31:5.4	as my guests.	NA
cp31:6.1	As I exchanged greetings with them,	NA
cp31:6.2	seated in my own hermitage,	NA
cp31:6.3	the boy threw a ball	NA
cp31:6.4	and angered a viper.	NA
cp31:7.1	Then the boy, looking which way	NA
cp31:7.2	the ball had gone,	NA
cp31:7.3	touched the viper’s head	NA
cp31:7.4	with his hand.	NA
cp31:8.1	Angered at his touch,	NA
cp31:8.2	the snake, relying on its potent poison,	NA
cp31:8.3	completely enraged,	NA
cp31:8.4	bit the boy right away.	NA
cp31:9.1	When bitten by the viper,	NA
cp31:9.2	the boy fainted on the ground.	NA
cp31:9.3	It made me distraught,	NA
cp31:9.4	the pain became as if mine.	NA
cp31:10.1	Comforting the parents,	NA
cp31:10.2	in their suffering and sorrow,	NA
cp31:10.3	I made the first act,	NA
cp31:10.4	the original, supreme declaration of truth:	NA
cp31:11.1	‘For just seven days with a mind of faith	NA
cp31:11.2	I led the spiritual life seeking merit.	NA
cp31:11.3	My life since then,	NA
cp31:11.4	for fifty years or more,	NA
cp31:12.1	I have lived unwillingly.	NA
cp31:12.2	By this truth, may he be well!	NA
cp31:12.3	May the poison die! May Yaññadatta live!’	NA
cp31:13.1	As I declared this truth,	NA
cp31:13.2	the boy trembling with poison,	NA
cp31:13.3	awoke and got up,	NA
cp31:13.4	the brahmin youth was well.	NA
cp31:13.5	There is no-one to equal my truthfulness:	NA
cp31:13.6	this is my perfection of truth.”	NA
cp32:0.1	The Conduct Leading to Buddhahood	NA
cp32:0.2	The Chapter With Yudhañjaya	NA
cp32:0.3	The Perfection of Truth (6th)	NA
cp32:0.4	Sutasoma’s Conduct	NA
cp32:1.1	“Then again when I was	NA
cp32:1.2	Sutasoma, Lord of the Earth,	NA
cp32:1.3	captured by a cannibal	NA
cp32:1.4	I remembered my promise to a brahmin.	NA
cp32:2.1	A hundred aristocrat warriors	NA
cp32:2.2	he strung up by their hands .	NA
cp32:2.3	Having drained their blood,	NA
cp32:2.4	he brought me for sacrifice.	NA
cp32:3.1	The cannibal asked me,	NA
cp32:3.2	‘What do you wish for—release?	NA
cp32:3.3	I shall act as you think,	NA
cp32:3.4	so long as you will return.’	NA
cp32:4.1	I promised him that I	NA
cp32:4.2	would return at dawn.	NA
cp32:4.3	I went to the delightful city	NA
cp32:4.4	and then renounced kingship.	NA
cp32:5.1	Recollecting the true Dhamma,	NA
cp32:5.2	fostered by former Victors,	NA
cp32:5.3	I gave money to the brahmin,	NA
cp32:5.4	and returned to the cannibal.	NA
cp32:6.1	I had no doubt	NA
cp32:6.2	that he was going to kill me.	NA
cp32:6.3	Protecting my truthful speech,	NA
cp32:6.4	I went to give up my life.	NA
cp32:6.5	There is no-one to equal my truthfulness:	NA
cp32:6.6	this is my perfection of truth.”	NA
cp33:0.1	The Conduct Leading to Buddhahood	NA
cp33:0.2	The Chapter With Yudhañjaya	NA
cp33:0.3	The Perfection of Love (1st)	NA
cp33:0.4	Goldblack’s Conduct	NA
cp33:1.1	“When in a wood I was Sāma the black,	Yet another dark hermit.
cp33:1.2	created by Sakka.	NA
cp33:1.3	I led the lions and tigers	NA
cp33:1.4	in the forest by love.	NA
cp33:2.1	Surrounded by lions and tigers,	NA
cp33:2.2	leopards, bears, buffaloes,	NA
cp33:2.3	spotted deer, and wild boar,	NA
cp33:2.4	I stayed in the forest.	NA
cp33:3.1	None were scared of me,	NA
cp33:3.2	nor I of them.	NA
cp33:3.3	Sustained by the power of love	NA
cp33:3.4	I delighted in the forest then.”	NA
cp34:0.1	The Conduct Leading to Buddhahood	NA
cp34:0.2	The Chapter With Yudhañjaya	NA
cp34:0.3	The Perfection of Love (2nd)	NA
cp34:0.4	The One King’s Conduct	NA
cp34:1.1	“Then again when I was	NA
cp34:1.2	the renowned One King,	NA
cp34:1.3	resolved on highest ethics,	NA
cp34:1.4	I ruled the great earth.	NA
cp34:2.1	Without exception I followed	NA
cp34:2.2	the ten ways of skillful deeds.	NA
cp34:2.3	With the four ways of being inclusive,	NA
cp34:2.4	I brought together the population.	NA
cp34:3.1	As I was being diligent,	NA
cp34:3.2	for the sake of this world and the next,	NA
cp34:3.3	Dabbasena attacked	NA
cp34:3.4	and sacked my city.	NA
cp34:4.1	The royal dependents in the city,	NA
cp34:4.2	with the military and the citizens—	NA
cp34:4.3	he captured them all,	NA
cp34:4.4	and buried me in a pit.	NA
cp34:5.1	The court ministers, the flourishing kingdom,	NA
cp34:5.2	and my royal court—	NA
cp34:5.3	were captured and held,	NA
cp34:5.4	I even saw my beloved son.	NA
cp34:5.5	There is no-one to equal my love:	NA
cp34:5.6	this is my perfection of love.”	NA
cp35:0.1	The Conduct Leading to Buddhahood	NA
cp35:0.2	The Chapter With Yudhañjaya	NA
cp35:0.3	The Perfection of Equanimity	NA
cp35:0.4	The Great Hair-raising Conduct	NA
cp35:1.1	“I made my bed in a charnel ground,	NA
cp35:1.2	resting on a skeleton.	NA
cp35:1.3	Village louts came up	NA
cp35:1.4	and mocked me in all sorts of ways.	NA
cp35:2.1	Others brought me	NA
cp35:2.2	incense and flowers,	NA
cp35:2.3	and many kinds of cooked food,	NA
cp35:2.4	all thrilled, their minds elated.	NA
cp35:3.1	Those who brought me pain,	NA
cp35:3.2	and those who gave me happiness,	NA
cp35:3.3	were all the same to me.	NA
cp35:3.4	I felt no favor or anger.	NA
cp35:4.1	I became balanced towards pleasure and pain,	NA
cp35:4.2	fame and disgrace.	NA
cp35:4.3	I was equal in every case:	NA
cp35:4.4	this is my perfection of equanimity.”	NA
cp35:10.1	Having thus experience many kinds of suffering	NA
cp35:10.2	and many kinds of success,	NA
cp35:10.3	in various past lives,	NA
cp35:10.4	I realized supreme awakening.	NA
cp35:11.1	I gave what could be given,	NA
cp35:11.2	and fulfilled ethics without reserve.	NA
cp35:11.3	having won the perfection of renunciation,	NA
cp35:11.4	I realized supreme awakening.	NA
cp35:12.1	I inquired of the astute,	NA
cp35:12.2	and put forth highest effort,	NA
cp35:12.3	having won the perfection of acceptance,	NA
cp35:12.4	I realized supreme awakening.	NA
cp35:13.1	Having made a firm resolve,	NA
cp35:13.2	and guarded truthful speech,	NA
cp35:13.3	having won the perfection of love,	NA
cp35:13.4	I realized supreme awakening.	NA
cp35:14.1	In gain and loss, fame and disgrace,	NA
cp35:14.2	respect and contempt,	NA
cp35:14.3	having become equal in every case,	NA
cp35:14.4	I realized supreme awakening.	NA
cp35:15.1	Seeing laziness as fearful,	NA
cp35:15.2	and energy as a sanctuary,	NA
cp35:15.3	rouse up energy:	NA
cp35:15.4	this is the Buddhas instruction!	NA
cp35:16.1	Seeing argument as fearful,	NA
cp35:16.2	and harmony as a sanctuary,	NA
cp35:16.3	be harmonious and courteous:	NA
cp35:16.4	this is the Buddhas instruction!	NA
cp35:17.1	Seeing negligence as fearful,	NA
cp35:17.2	and diligence as a sanctuary,	NA
cp35:17.3	develop the eightfold path:	NA
cp35:17.4	this is the Buddhas instruction!	NA
cp35:18.1	That is how the Buddha, illustrating his own conduct in past lives, spoke the exposition of the teaching name the “Legends of the Buddha”.	NA
dhp1:0.1	Minor Collection	NA
dhp1:0.2	Sayings of the Dhamma 1–20	NA
dhp1:0.3	1. Pairs	NA
dhp1:0.4	NA	NA
dhp1:1	Intention shapes experiences;	_Mano_ here has its usual role as the active aspect of mind, effectively meaning _kamma_. Translating as “mind” obscures the ethical reading in favor of an idealistic one, which given the remainder of the verse is surely not justified.
dhp1:2	intention is first, they’re made by intention.	NA
dhp1:3	If with corrupt intent	NA
dhp1:4	you speak or act,	NA
dhp1:5	suffering follows you,	NA
dhp1:6	like a wheel, the ox’s foot.	NA
dhp2:1	Intention shapes experiences;	NA
dhp2:2	intention is first, they’re made by intention.	NA
dhp2:3	If with pure intent	NA
dhp2:4	you speak or act,	NA
dhp2:5	happiness follows you	NA
dhp2:6	like a shadow that never leaves.	NA
dhp3:1	“They abused me, they hit me!	NA
dhp3:2	They beat me, they robbed me!”	NA
dhp3:3	For those who bear such a grudge,	NA
dhp3:4	hatred is never laid to rest.	NA
dhp4:1	“They abused me, they hit me!	NA
dhp4:2	They beat me, they robbed me!”	NA
dhp4:3	For those who bear no such grudge,	NA
dhp4:4	hatred is laid to rest.	NA
dhp5:1	For never is hatred	NA
dhp5:2	laid to rest by hate,	NA
dhp5:3	it’s laid to rest by love:	NA
dhp5:4	this is an ancient teaching.	NA
dhp6:1	When others do not understand,	NA
dhp6:2	let us, who do understand this,	NA
dhp6:3	restrain ourselves in this regard;	NA
dhp6:4	for that is how conflicts are laid to rest.	NA
dhp7:1	Those who contemplate the beautiful,	NA
dhp7:2	their faculties unrestrained,	NA
dhp7:3	immoderate in eating,	NA
dhp7:4	lazy, lacking energy:	NA
dhp7:5	Māra strikes them down	NA
dhp7:6	like the wind, a feeble tree.	NA
dhp8:1	Those who contemplate the ugly,	NA
dhp8:2	their faculties well-restrained,	NA
dhp8:3	eating in moderation,	NA
dhp8:4	faithful and energetic:	NA
dhp8:5	Māra cannot strike them down,	NA
dhp8:6	like the wind, a rocky mountain.	NA
dhp9:1	One who, not free of stains themselves,	NA
dhp9:2	would wear the robe stained in ocher,	NA
dhp9:3	bereft of self-control and of truth:	NA
dhp9:4	they are not worthy of the ocher robe.	NA
dhp10:1	One who’s purged all their stains,	NA
dhp10:2	steady in ethics,	NA
dhp10:3	possessed of self-control and of truth,	NA
dhp10:4	they are truly worthy of the ocher robe.	NA
dhp11:1	Thinking the inessential is essential,	NA
dhp11:2	seeing the essential as inessential;	NA
dhp11:3	they don’t realize the essential,	NA
dhp11:4	for wrong thoughts are their habitat.	NA
dhp12:1	Having known the essential as essential,	NA
dhp12:2	and the inessential as inessential;	NA
dhp12:3	they realize the essential,	NA
dhp12:4	for right thoughts are their habitat.	NA
dhp13:1	Just as rain seeps into	NA
dhp13:2	a poorly roofed house,	NA
dhp13:3	lust seeps into	NA
dhp13:4	an undeveloped mind.	NA
dhp14:1	Just as rain doesn’t seep into	NA
dhp14:2	a well roofed house,	NA
dhp14:3	lust doesn’t seep into	NA
dhp14:4	a well developed mind.	NA
dhp15:1	Here they grieve, hereafter they grieve,	NA
dhp15:2	an evildoer grieves in both places.	NA
dhp15:3	They grieve and fret,	NA
dhp15:4	seeing their own corrupt deeds.	NA
dhp16:1	Here they rejoice, hereafter they rejoice,	NA
dhp16:2	one who does good rejoices in both places.	NA
dhp16:3	They rejoice and celebrate,	NA
dhp16:4	seeing their own pure deeds.	NA
dhp17:1	Here they’re tormented, <j>hereafter they’re tormented,	NA
dhp17:2	an evildoer is tormented in both places.	NA
dhp17:3	They’re tormented <j>thinking of bad things they’ve done;	NA
dhp17:4	when gone to a bad place, <j>they’re tormented all the more.	NA
dhp18:1	Here they delight, hereafter they delight,	NA
dhp18:2	one who does good delights in both places.	NA
dhp18:3	They delight thinking of good things they’ve done;	NA
dhp18:4	when gone to a good place, they delight all the more.	NA
dhp19:1	Much though they may recite scripture,	NA
dhp19:2	if a negligent person does not apply them,	NA
dhp19:3	then, like a cowherd who counts the cattle of others,	NA
dhp19:4	they miss out on the blessings of the ascetic life.	NA
dhp20:1	Little though they may recite scripture,	NA
dhp20:2	if they live in line with the teachings,	NA
dhp20:3	having given up greed, hate, and delusion,	NA
dhp20:4	with deep understanding and heart well freed,	NA
dhp20:5	not grasping to this world or the next,	NA
dhp20:6	they share in the blessings of the ascetic life.	NA
dhp21:0.1	Minor Collection	NA
dhp21:0.2	Sayings of the Dhamma 21–32	NA
dhp21:0.3	2. Diligence	NA
dhp21:1	Heedfulness is the state free of death;	NA
dhp21:2	heedlessness is the state of death.	NA
dhp21:3	The heedful do not die,	NA
dhp21:4	while the heedless are like the dead.	NA
dhp22:1	Understanding this distinction	NA
dhp22:2	when it comes to heedfulness,	NA
dhp22:3	the astute rejoice in heedfulness,	NA
dhp22:4	happy in the noble ones’ domain.	NA
dhp23:1	They who regularly meditate,	NA
dhp23:2	always staunchly vigorous;	NA
dhp23:3	the attentive realize extinguishment,	NA
dhp23:4	the supreme sanctuary from the yoke.	NA
dhp24:1	For the hard-working and mindful,	NA
dhp24:2	pure of deed and attentive,	NA
dhp24:3	restrained, living righteously, and diligent,	NA
dhp24:4	their reputation only grows.	NA
dhp25:1	By hard work and diligence,	NA
dhp25:2	by restraint and by self-control,	NA
dhp25:3	a smart person would build an island	NA
dhp25:4	that the floods cannot overflow.	NA
dhp26:1	Fools and simpletons	NA
dhp26:2	devote themselves to negligence.	NA
dhp26:3	But the wise protect diligence	NA
dhp26:4	as their best treasure.	NA
dhp27:1	Don’t devote yourself to negligence,	NA
dhp27:2	or delight in erotic intimacy.	NA
dhp27:3	For if you’re diligent and meditate,	NA
dhp27:4	you’ll attain abundant happiness.	NA
dhp28:1	When the astute dispel negligence	NA
dhp28:2	by means of diligence,	NA
dhp28:3	ascending the palace of wisdom,	NA
dhp28:4	sorrowless, they behold this generation of sorrow,	NA
dhp28:5	as an attentive one on a mountain top	NA
dhp28:6	beholds the fools below.	NA
dhp29:1	Heedful among the heedless,	NA
dhp29:2	wide awake while others sleep—	NA
dhp29:3	a true sage leaves them behind,	NA
dhp29:4	like a swift horse passing a feeble.	NA
dhp30:1	Maghavā became chief of the gods	NA
dhp30:2	by means of diligence.	NA
dhp30:3	People praise diligence,	NA
dhp30:4	while negligence is always deplored.	NA
dhp31:1	A mendicant who loves to be diligent,	NA
dhp31:2	seeing fear in negligence—	NA
dhp31:3	advances like fire,	NA
dhp31:4	burning up fetters big and small.	NA
dhp32:1	A mendicant who loves to be diligent,	NA
dhp32:2	seeing fear in negligence—	NA
dhp32:3	such a one can’t decline,	NA
dhp32:4	and has drawn near to extinguishment.	NA
dhp33:0.1	Minor Collection	NA
dhp33:0.2	Sayings of the Dhamma 33–43	NA
dhp33:0.3	3. The Mind	NA
dhp33:1	The mind quivers and shakes,	NA
dhp33:2	hard to guard, hard to curb.	NA
dhp33:3	The discerning straighten it out,	NA
dhp33:4	like a fletcher straightens an arrow.	NA
dhp34:1	Like a fish pulled from the sea	NA
dhp34:2	and cast upon the shore,	NA
dhp34:3	this mind flounders about,	NA
dhp34:4	trying to throw off Māra’s dominion.	NA
dhp35:1	Hard to hold back, flighty,	NA
dhp35:2	alighting where it will;	NA
dhp35:3	it’s good to tame the mind;	NA
dhp35:4	a tamed mind leads to bliss.	NA
dhp36:1	So hard to see, so subtle,	NA
dhp36:2	alighting where it will;	NA
dhp36:3	the discerning protect the mind,	NA
dhp36:4	a guarded mind leads to bliss.	NA
dhp37:1	The mind travels far, wandering alone;	NA
dhp37:2	incorporeal, it lies hidden in the heart.	NA
dhp37:3	Those who will restrain the mind	NA
dhp37:4	are freed from Māra’s bonds.	NA
dhp38:1	Those of unsteady mind,	NA
dhp38:2	who don’t understand the true teaching,	NA
dhp38:3	and whose confidence wavers,	NA
dhp38:4	do not perfect their wisdom.	NA
dhp39:1	One whose mind is not festering,	NA
dhp39:2	whose heart is undamaged,	NA
dhp39:3	who’s given up right and wrong,	NA
dhp39:4	alert, has nothing to fear.	NA
dhp40:1	Knowing this body breaks like a pot,	NA
dhp40:2	and fortifying the mind like a citadel,	NA
dhp40:3	attack Māra with the sword of wisdom,	NA
dhp40:4	guard your conquest, and never settle.	NA
dhp41:1	All too soon this body	NA
dhp41:2	will lie upon the earth,	NA
dhp41:3	bereft of consciousness,	NA
dhp41:4	tossed aside like a worthless log.	As the sacrificed beast “lies there useless as a block of wood” (_dārveva tarhi bhūto ’narthyaḥ śete_, Śatapatha Brāhmaṇa 3.8.3.15).
dhp42:1	A wrongly directed mind	NA
dhp42:2	would do you more harm	NA
dhp42:3	than a hater to the hated,	NA
dhp42:4	or an enemy to their foe.	NA
dhp43:1	A rightly directed mind	NA
dhp43:2	would do you more good	NA
dhp43:3	than your mother or father	NA
dhp43:4	or any other relative.	NA
dhp44:0.1	Minor Collection	NA
dhp44:0.2	Sayings of the Dhamma 44–59	NA
dhp44:0.3	4. Flowers	NA
dhp44:1	Who bestirs this earth,	The verbs _vicessati_ and _pacessati_ in this verse appear to be unique. I take them to be from the Sanskrit _ceṣṭ_ (“move, explore”) rather than _ci_ (“gather”). They can then be read as present tense, which makes better sense of the verse. Sanskrit and Gandhari parallels have a variety of forms, all of which maintain the distinction between the _vi_ and _pa_ prefixes. | I take _vicessati_ in the sense “stir, agitate”, with reference to such passages as [an7.69:15.1](), where the noble one inspires the gods. The commentary, rather, suggests the sense “explore, investigate”. A variant reading _vijessati_ yields the sense “shall conquer”.
dhp44:2	and the Yama realm with its gods?	NA
dhp44:3	Who sets out the well-taught word of truth,	The verb _pacessati_ is exceedingly rare, but the late tantric text Sarvatathāgatādhiṣṭhāna Vyūhasūtra has _praceṣṭavyaḥ_, evidently in the sense of “setting out” scents, flowers, etc. on a shrine. Compare the sense of “having prepared” (the offering for the fire, _ceṣṭitvā_) at Bṛhadāraṇyaka Upaniṣad 6.4.19.
dhp44:4	as an expert a flower?	NA
dhp45:1	A trainee bestirs this earth,	NA
dhp45:2	and the Yama realm with its gods.	NA
dhp45:3	A trainee sets out the well-taught word of truth,	NA
dhp45:4	as an expert a flower.	NA
dhp46:1	Knowing this body’s like foam,	NA
dhp46:2	realizing it’s all just a mirage,	NA
dhp46:3	and cutting off Māra’s blossoming,	NA
dhp46:4	vanish from the King of Death.	NA
dhp47:1	As a mighty flood sweeps off a sleeping village,	NA
dhp47:2	death steals away a man	NA
dhp47:3	even as he gathers flowers,	NA
dhp47:4	his mind caught up in them.	NA
dhp48:1	The terminator gains control of the man	NA
dhp48:2	who has not had his fill of pleasures,	NA
dhp48:3	even as he gathers flowers,	NA
dhp48:4	his mind caught up in them.	NA
dhp49:1	A bee takes the nectar	NA
dhp49:2	and moves on, doing no damage	NA
dhp49:3	to the flower’s beauty and fragrance;	NA
dhp49:4	and that’s how a sage should walk in the village.	NA
dhp50:1	Don’t find fault with others,	NA
dhp50:2	with what they’ve done or left undone.	NA
dhp50:3	You should only watch yourself,	NA
dhp50:4	what you’ve done or left undone.	NA
dhp51:1	Just like a glorious flower	NA
dhp51:2	that’s colorful but lacks fragrance;	NA
dhp51:3	eloquent speech is fruitless	NA
dhp51:4	for one who does not act on it.	NA
dhp52:1	Just like a glorious flower	NA
dhp52:2	that’s both colorful and fragrant,	NA
dhp52:3	eloquent speech is fruitful	NA
dhp52:4	for one who acts on it.	NA
dhp53:1	Just as one would create many garlands	NA
dhp53:2	from a heap of flowers,	NA
dhp53:3	when a person has come to be born,	NA
dhp53:4	they should do many skillful things.	NA
dhp54:1	The fragrance of flowers doesn’t spread upwind,	NA
dhp54:2	nor sandalwood, pinwheel, or jasmine;	NA
dhp54:3	but the fragrance of the good spreads upwind;	NA
dhp54:4	a true person’s virtue spreads in every direction.	NA
dhp55:1	Among all the fragrances—	NA
dhp55:2	sandalwood or pinwheel	NA
dhp55:3	or lotus or jasmine—	NA
dhp55:4	the fragrance of virtue is supreme.	NA
dhp56:1	Faint is the fragrance	NA
dhp56:2	of sandal or pinwheel;	NA
dhp56:3	but the fragrance of the virtuous	NA
dhp56:4	floats to the highest gods.	NA
dhp57:1	For those accomplished in ethics,	NA
dhp57:2	meditating diligently,	NA
dhp57:3	freed through the highest knowledge,	NA
dhp57:4	Māra cannot find their path.	NA
dhp58:1	From a heap of trash	NA
dhp58:2	discarded on the highway,	NA
dhp58:3	a lotus might blossom,	NA
dhp58:4	fragrant and delightful.	NA
dhp59:1	So too, among those thought of as trash,	NA
dhp59:2	a disciple of the perfect Buddha	NA
dhp59:3	outshines with their wisdom	NA
dhp59:4	the blind ordinary folk.	NA
dhp60:0.1	Minor Collection	NA
dhp60:0.2	Sayings of the Dhamma 60–75	NA
dhp60:0.3	5. The Fool	NA
dhp60:1	Long is the night for the wakeful;	NA
dhp60:2	long is the league for the weary;	NA
dhp60:3	long transmigrate the fools	NA
dhp60:4	who don’t understand the true teaching.	NA
dhp61:1	If while wandering you find no partner	NA
dhp61:2	equal or better than yourself,	NA
dhp61:3	then firmly resolve to wander alone—	NA
dhp61:4	there’s no fellowship with fools.	NA
dhp62:1	“Sons are mine, wealth is mine”—	NA
dhp62:2	thus the fool frets.	NA
dhp62:3	For even your self is not your own,	NA
dhp62:4	let alone your sons or wealth.	NA
dhp63:1	The fool who thinks they’re a fool	NA
dhp63:2	is wise at least to that extent.	NA
dhp63:3	But the true fool is said to be one	NA
dhp63:4	who imagines that they are wise.	NA
dhp64:1	Though a fool attends to the wise	NA
dhp64:2	even for the rest of their life,	NA
dhp64:3	they still don’t understand the teaching,	NA
dhp64:4	like a spoon the taste of the soup.	NA
dhp65:1	If a clever person attends to the wise	NA
dhp65:2	even just for an hour or so,	NA
dhp65:3	they swiftly understand the teaching,	NA
dhp65:4	like a tongue the taste of the soup.	NA
dhp66:1	Fools and simpletons behave	NA
dhp66:2	like their own worst enemies,	NA
dhp66:3	doing wicked deeds	NA
dhp66:4	that ripen as bitter fruit.	NA
dhp67:1	It’s not good to do a deed	NA
dhp67:2	that plagues you later on,	NA
dhp67:3	for which you weep and wail,	NA
dhp67:4	as its effect stays with you.	NA
dhp68:1	It is good to do a deed	NA
dhp68:2	that doesn’t plague you later on,	NA
dhp68:3	that gladdens and cheers,	NA
dhp68:4	as its effect stays with you.	NA
dhp69:1	The fool imagines that evil is sweet,	NA
dhp69:2	so long as it has not yet ripened.	NA
dhp69:3	But as soon as that evil ripens,	NA
dhp69:4	they fall into suffering.	NA
dhp70:1	Month after month a fool may eat	NA
dhp70:2	food from a grass-blade’s tip;	NA
dhp70:3	but they’ll never be worth a sixteenth part	NA
dhp70:4	of one who has fathomed the teaching.	NA
dhp71:1	For a wicked deed that has been done	NA
dhp71:2	does not curdle quickly like milk.	NA
dhp71:3	Smoldering, it follows the fool,	NA
dhp71:4	like a fire smothered over with ash.	NA
dhp72:0	NA	NA
dhp72:1	Whatever fame a fool may get,	NA
dhp72:2	it only gives rise to harm.	NA
dhp72:3	Whatever good features they have it ruins,	NA
dhp72:4	and blows their head into bits.	NA
